dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
inspire,all_states,GLU,Cohen_m2,30550.0,45.37495584316223,28.799727241618527,61.55531897809304,-1.0795170781204235,-43.29922282242346,,
inspire,all_states,GLU,Cohen_m3,30550.0,41.72109183703234,26.185235081391184,58.12950769906701,-0.8544904828759603,-39.171282965477474,,
inspire,all_states,GLU,Cohen_m4,30550.0,38.67008863683223,24.35770689040041,54.96621328989513,-0.6581467215668511,-33.862472844849634,,
inspire,normal,HCT,NORMA_normal,5909.0,1.421406752592336,3.491911222926483,1.9255023517130727,0.5322828394410094,0.1886845769283429,,
inspire,normal,HCT,NORMA_marginal,5909.0,2.2765532830610207,5.562411535266996,3.126177744680447,-0.2328848949569533,-1.6310911486481818,,
inspire,normal,HCT,NORMA_marginal_freq,5909.0,3.1355360063517,7.568264592696002,3.814317149609929,-0.8353918497086767,-3.0871248224826853,,
inspire,normal,HCT,NORMA_oracle,5909.0,1.421406752592336,3.491911222926483,1.9255023517130727,0.5322828394410094,0.1886845769283429,,
inspire,normal,HCT,Mean,5909.0,3.037584997201038,7.408992249899309,4.1817730206087935,-1.2060538553031876,-2.3757028865173058,,
inspire,normal,HCT,Last,5909.0,2.518345032022334,6.172255290932246,3.633608262340229,-0.6656026629764586,-1.55175181498764,,
inspire,normal,HCT,ARIMA,5909.0,3.1526494487759247,7.741708155455207,4.737517991760008,-1.831372061298969,-1.817751529115908,,
inspire,normal,HCT,PopRI,5909.0,2.970621086478254,7.475884665782893,3.3513179298067355,-0.4168584278126317,2.794686072093417,,
inspire,normal,HCT,PerRI,5909.0,3.19869673157446,7.811229560814842,4.462916348902937,-1.512654011623654,-2.3709700788013777,,
inspire,normal,HCT,Gaussian_mle,5909.0,1.759581149757672,4.368574362145004,2.2280622127968184,0.3737469930784498,0.7968464253077596,,
inspire,normal,HCT,Gaussian_trunc,5909.0,8.677413577612311,21.40907079970625,13.921580359525,-23.449629080744145,-6.558798292853325,,
inspire,normal,HCT,Gaussian_eb,5909.0,1.7803823238280685,4.431951146595903,2.174378471031899,0.4035617648718341,1.046462390386841,,
inspire,normal,HCT,Cohen_m2,5909.0,2.2773852362691662,5.627567808618954,2.812911096531741,0.0018238006312369,0.2181288778085878,,
inspire,normal,HCT,Cohen_m3,5909.0,2.494273303773202,6.252700492525934,3.092374275541478,-0.2063665911262668,1.2651351540075335,,
inspire,normal,HCT,Cohen_m4,5909.0,1.914997204638391,4.654966390956663,2.4246463453242124,0.2583619523563348,-0.0999777833425692,,
inspire,all_states,HCT,NORMA_normal,37050.0,6.275183806611137,20.84823461325752,7.5874529416872925,-1.135719235795694,6.069349807492152,,
inspire,all_states,HCT,NORMA_marginal,37050.0,2.126523382128632,6.560663982495864,2.8529953689771737,0.6980366244532097,0.3780068483347591,,
inspire,all_states,HCT,NORMA_marginal_freq,37050.0,2.467860248484328,7.726184872064278,3.1565404423824703,0.6303634959448289,0.904399913974008,,
inspire,all_states,HCT,NORMA_oracle,37050.0,1.8285042959359976,5.684696087114228,2.4515499454347696,0.777036573875333,0.0602072992363437,,
inspire,all_states,HCT,Mean,37050.0,3.0888543158903863,9.714448905396502,3.94431095404422,0.4228423857421599,1.0358657125640038,,
inspire,all_states,HCT,Last,37050.0,2.216769312581875,6.7256838608027225,3.0916023549879483,0.64541578598116,-0.0241647761624192,,
inspire,all_states,HCT,ARIMA,37050.0,2.761888406529466,8.392163883481517,4.157440925804331,0.3587840569672883,-0.0285957745174145,,
inspire,all_states,HCT,PopRI,37050.0,10.51969500674764,34.376108832225945,11.682805837071871,-4.06344918723279,10.491635627530364,,
inspire,all_states,HCT,PerRI,37050.0,3.1957678016918423,9.984326383475045,4.177503575439345,0.352580466221553,0.8819798667690257,,
inspire,all_states,HCT,Gaussian_mle,37050.0,9.28669426813121,30.70600613857937,10.811976134832792,-3.3367291080681927,9.133150422334325,,
inspire,all_states,HCT,Gaussian_trunc,37050.0,11.662014417943562,36.87841364044744,13.63724863466925,-5.899309941428042,4.048802670049668,,
inspire,all_states,HCT,Gaussian_eb,37050.0,9.24876954003908,30.543095493622268,10.709481656480063,-3.2548968955950235,9.13171871988512,,
inspire,all_states,HCT,Cohen_m2,37050.0,7.720936164722108,25.78689632854918,9.098794919586704,-2.071283390178392,7.340389260604796,,
inspire,all_states,HCT,Cohen_m3,37050.0,8.4557612594831,28.06397857509232,9.784860510222597,-2.5519056082754505,8.245750000102962,,
inspire,all_states,HCT,Cohen_m4,37050.0,6.136486027788376,20.573486093662662,7.368848105151744,-1.0144261338917344,5.763261485996838,,
inspire,normal,HGB,NORMA_normal,5417.0,0.4806033626526116,3.5350415460360023,0.6532099758752011,0.6465045591527201,0.0455699093561455,,
inspire,normal,HGB,NORMA_marginal,5417.0,0.753821184225115,5.501080156678822,1.0422456200905703,0.1000500503545676,-0.5345621432765018,,
inspire,normal,HGB,NORMA_marginal_freq,5417.0,1.0343676348150312,7.4663246938772465,1.2831748793379738,-0.3641115849123575,-1.013973751578548,,
inspire,normal,HGB,NORMA_oracle,5417.0,0.4806033626526116,3.5350415460360023,0.6532099758752011,0.6465045591527201,0.0455699093561455,,
inspire,normal,HGB,Mean,5417.0,1.0016327755320225,7.300315494129853,1.3805176825998515,-0.5789273479077854,-0.7590041427066211,,
inspire,normal,HGB,Last,5417.0,0.8630977315834049,6.324008838705963,1.2490084999775868,-0.2924358240093014,-0.5361270981299735,,
inspire,normal,HGB,ARIMA,5417.0,1.1038618647065053,8.105793825983918,1.6649333164442752,-1.2965287536922316,-0.6332464259520638,,
inspire,normal,HGB,PopRI,5417.0,1.204652021414067,9.028949833333094,1.3174115512988576,-0.4378750030452365,1.128742846594056,,
inspire,normal,HGB,PerRI,5417.0,1.0639758805441546,7.764507179986787,1.4985213312436003,-0.8603902656262556,-0.7783797221363001,,
inspire,normal,HGB,Gaussian_mle,5417.0,0.6387105106620462,4.75889871200518,0.8208338393898416,0.4418014501051921,0.2926996249220461,,
inspire,normal,HGB,Gaussian_trunc,5417.0,1.2585936058552176,9.393976337547778,2.8290954706533404,-5.630914167960173,-0.3589643660110192,,
inspire,normal,HGB,Gaussian_eb,5417.0,0.6004390575334523,4.481018420783792,0.756379103531957,0.5260230262796,0.2912744922462611,,
inspire,normal,HGB,Cohen_m2,5417.0,0.7032315288893692,5.024727356816358,0.9428303442147452,0.2635465474715441,-0.3638671557754082,,
inspire,normal,HGB,Cohen_m3,5417.0,0.7541415886881607,5.329451421161937,1.0072196248094412,0.1595215982511036,-0.5296493423585851,,
inspire,normal,HGB,Cohen_m4,5417.0,0.6824903489919699,4.84120304431764,0.9246473442475276,0.2916784535821765,-0.4346633739305943,,
inspire,all_states,HGB,NORMA_normal,31437.0,2.050477897569902,20.396755414571214,2.498456933310337,-0.922748488308668,1.9710527528738,,
inspire,all_states,HGB,NORMA_marginal,31437.0,0.6634448833624988,6.081276467931644,0.9014174010480543,0.7497174229947158,0.08319233576739,,
inspire,all_states,HGB,NORMA_marginal_freq,31437.0,0.8019266562623041,7.481025618718647,1.031639041044657,0.672180879183876,0.295501620838938,,
inspire,all_states,HGB,NORMA_oracle,31437.0,0.5737017913200961,5.309041894937993,0.7703123096750033,0.8172268406261608,0.0159688359184811,,
inspire,all_states,HGB,Mean,31437.0,1.03951208798441,9.786846062723724,1.328211510369499,0.4566080227430033,0.3724466841616876,,
inspire,all_states,HGB,Last,31437.0,0.7086554373387948,6.375712729191937,1.0052307585902542,0.688749340131219,-0.0613544611362499,,
inspire,all_states,HGB,ARIMA,31437.0,0.9132482203501988,8.245508606719191,1.412669279548524,0.3853049089060096,-0.0774635839959654,,
inspire,all_states,HGB,PopRI,31437.0,3.855192925533607,37.60321561451845,4.268812272148119,-4.612971743078882,3.842112797022617,,
inspire,all_states,HGB,PerRI,31437.0,1.0699880201573206,9.992439411995274,1.4102214832105149,0.387433283647883,0.2978380192234359,,
inspire,all_states,HGB,Gaussian_mle,31437.0,3.346904744274906,33.12861656302395,3.927085640074212,-3.750283042739434,3.287282612135911,,
inspire,all_states,HGB,Gaussian_trunc,31437.0,3.515818892608592,34.50746355710274,4.266438217784311,-4.606730290518309,2.8983482052796,,
inspire,all_states,HGB,Gaussian_eb,31437.0,3.22721125648138,31.994653177895195,3.8010816448025904,-3.450339461122365,3.1739382199269786,,
inspire,all_states,HGB,Cohen_m2,31437.0,1.784310624753943,17.98829472409129,2.182098910031013,-0.466653786390456,1.5525164247890135,,
inspire,all_states,HGB,Cohen_m3,31437.0,1.7550072520395863,17.722855177314774,2.1508141730752386,-0.4249004458034404,1.484440631219084,,
