analyte,direction,target_sensitivity,method,n_strata,n,n_events,prevalence,flag_rate,sensitivity,specificity,ppv,rr,tp,fp,tn,fn,n_population,n_events_population,auc,auc_lo,auc_hi,auprc,auprc_norm,auc_within_position,n_endpoints,age_band,sex,tp_norm,fp_norm,pop_pos,pop_neg,gap_hours,horizon_hours,min_normal_frac
ALP,high,0.2,Gaussian_mle,,1963,51,0.0285285285285285,0.0804890473764645,0.196078431372549,0.9225941422594144,0.0692379178613549,2.4269712260874936,10.0,148.0,1764.0,41.0,,,,,,,,,,60.0,0.0,11.176470588235292,150.244769874477,57.0,1941.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_mle,,1231,32,0.0236051502145922,0.041429731925264,0.1875,0.962468723936614,0.1077629525529255,4.565230535423935,6.0,45.0,1154.0,26.0,,,,,,,,,,60.0,1.0,6.1875,51.2301918265221,33.0,1365.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_mle,,1770,46,0.0337202874516307,0.0723163841807909,0.1956521739130435,0.9309744779582366,0.0900117431926952,2.669364646485012,9.0,119.0,1605.0,37.0,,,,,,,,,,70.0,0.0,11.934782608695652,120.65661252900232,61.0,1748.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_mle,,1424,37,0.024516129032258,0.0323033707865168,0.1891891891891892,0.9718817591925016,0.1446401422635938,5.899795276541326,7.0,39.0,1348.0,30.0,,,,,,,,,,70.0,1.0,7.1891891891891895,42.51478010093727,38.0,1512.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_mle,,538,14,0.0307692307692307,0.104089219330855,0.2142857142857142,0.898854961832061,0.0630186410102224,2.048105832832231,3.0,53.0,471.0,11.0,,,,,,,,,,80.0,0.0,3.857142857142857,57.349236641221374,18.0,567.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_mle,,423,11,0.025390625,0.0780141843971631,0.1818181818181818,0.924757281553398,0.0592245301900249,2.3325353428686744,2.0,31.0,381.0,9.0,,,,,,,,,,80.0,1.0,2.363636363636364,37.54611650485437,13.0,499.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,307,8,0.0263929618768328,0.0293159609120521,0.25,0.9765886287625418,0.224493200967715,8.50579794777676,2.0,7.0,292.0,6.0,,,,,,,,,,30.0,1.0,2.25,7.77257525083612,9.0,332.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,539,14,0.0253565768621236,0.0890538033395176,0.2142857142857142,0.9142857142857144,0.0610687022900763,2.408396946564885,3.0,45.0,480.0,11.0,,,,,,,,,,40.0,0.0,3.4285714285714284,52.71428571428572,16.0,615.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,269,7,0.0131826741996233,0.0966542750929368,0.1428571428571428,0.9045801526717556,0.0196078431372549,1.487394957983193,1.0,25.0,237.0,6.0,,,,,,,,,,40.0,1.0,1.0,50.0,7.0,524.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,1232,32,0.0296875,0.0446428571428571,0.1875,0.9591666666666666,0.1231846473029045,4.149377593360996,6.0,49.0,1151.0,26.0,,,,,,,,,,50.0,0.0,7.125,50.715,38.0,1242.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,846,22,0.0274122807017543,0.0933806146572104,0.1818181818181818,0.9089805825242718,0.0533005595265047,1.9444044115268933,4.0,75.0,749.0,18.0,,,,,,,,,,50.0,1.0,4.545454545454546,80.73422330097087,25.0,887.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,1963,51,0.0285285285285285,0.0463576158940397,0.196078431372549,0.9576359832635984,0.1196559857472092,4.194257184612703,10.0,81.0,1831.0,41.0,,,,,,,,,,60.0,0.0,11.176470588235292,82.22855648535565,57.0,1941.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,1231,32,0.0236051502145922,0.0576766856214459,0.1875,0.9457881567973312,0.077163702032307,3.268935013368645,6.0,65.0,1134.0,26.0,,,,,,,,,,60.0,1.0,6.1875,73.99916597164304,33.0,1365.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,1770,46,0.0337202874516307,0.115819209039548,0.1956521739130435,0.8863109048723898,0.056653348851497,1.680096853645216,9.0,196.0,1528.0,37.0,,,,,,,,,,70.0,0.0,11.934782608695652,198.72853828306265,61.0,1748.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,1424,37,0.024516129032258,0.0393258426966292,0.1891891891891892,0.9646719538572458,0.1186233159432293,4.838582624000144,7.0,49.0,1338.0,30.0,,,,,,,,,,70.0,1.0,7.1891891891891895,53.41600576784427,38.0,1512.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,538,14,0.0307692307692307,0.1301115241635687,0.2142857142857142,0.8721374045801527,0.0505157620746167,1.6417622674250456,3.0,67.0,457.0,11.0,,,,,,,,,,80.0,0.0,3.857142857142857,72.49809160305344,18.0,567.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_trunc,,423,11,0.025390625,0.1276595744680851,0.1818181818181818,0.8737864077669902,0.0361720807726075,1.4246234888903897,2.0,52.0,360.0,9.0,,,,,,,,,,80.0,1.0,2.363636363636364,62.980582524271846,13.0,499.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,307,8,0.0263929618768328,0.0325732899022801,0.25,0.9732441471571908,0.2021028914757792,7.657453999248967,2.0,8.0,291.0,6.0,,,,,,,,,,30.0,1.0,2.25,8.882943143812708,9.0,332.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,539,14,0.0253565768621236,0.098330241187384,0.2142857142857142,0.9047619047619048,0.0552995391705069,2.180875576036866,3.0,50.0,475.0,11.0,,,,,,,,,,40.0,0.0,3.4285714285714284,58.57142857142857,16.0,615.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,269,7,0.0131826741996233,0.0594795539033457,0.1428571428571428,0.9427480916030534,0.032258064516129,2.4470046082949306,1.0,15.0,247.0,6.0,,,,,,,,,,40.0,1.0,1.0,30.0,7.0,524.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,1232,32,0.0296875,0.036525974025974,0.1875,0.9675,0.1500315855969677,5.053695514845231,6.0,39.0,1161.0,26.0,,,,,,,,,,50.0,0.0,7.125,40.365,38.0,1242.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,846,22,0.0274122807017543,0.0638297872340425,0.1818181818181818,0.9393203883495146,0.0778754371042434,2.840895945562802,4.0,50.0,774.0,18.0,,,,,,,,,,50.0,1.0,4.545454545454546,53.82281553398058,25.0,887.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,1963,51,0.0285285285285285,0.0942435048395313,0.196078431372549,0.9084728033472804,0.0591877649075272,2.0746869172849025,10.0,175.0,1737.0,41.0,,,,,,,,,,60.0,0.0,11.176470588235292,177.65428870292888,57.0,1941.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,1231,32,0.0236051502145922,0.0536149471974004,0.1875,0.9499582985821518,0.0830599096914773,3.5187198105662225,6.0,60.0,1139.0,26.0,,,,,,,,,,60.0,1.0,6.1875,68.30692243536281,33.0,1365.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,1770,46,0.0337202874516307,0.0717514124293785,0.1956521739130435,0.931554524361949,0.0907053634919144,2.689934468145462,9.0,118.0,1606.0,37.0,,,,,,,,,,70.0,0.0,11.934782608695652,119.64269141531322,61.0,1748.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,1424,37,0.024516129032258,0.0308988764044943,0.1891891891891892,0.9733237202595528,0.1512757957578715,6.170460090123706,7.0,37.0,1350.0,30.0,,,,,,,,,,70.0,1.0,7.1891891891891895,40.33453496755588,38.0,1512.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,538,14,0.0307692307692307,0.104089219330855,0.2142857142857142,0.898854961832061,0.0630186410102224,2.048105832832231,3.0,53.0,471.0,11.0,,,,,,,,,,80.0,0.0,3.857142857142857,57.349236641221374,18.0,567.0,24.0,168.0,0.8
ALP,high,0.2,Gaussian_eb,,423,11,0.025390625,0.0803782505910165,0.1818181818181818,0.9223300970873788,0.0574801459540673,2.2638334406525003,2.0,32.0,380.0,9.0,,,,,,,,,,80.0,1.0,2.363636363636364,38.75728155339806,13.0,499.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,307,8,0.0263929618768328,0.01628664495114,0.25,0.9899665551839464,0.4031460674157303,15.274756554307114,2.0,3.0,296.0,6.0,,,,,,,,,,30.0,1.0,2.25,3.331103678929766,9.0,332.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,539,14,0.0253565768621236,0.0667903525046382,0.2142857142857142,0.9371428571428572,0.0814663951120162,3.212830957230142,3.0,33.0,492.0,11.0,,,,,,,,,,40.0,0.0,3.4285714285714284,38.65714285714286,16.0,615.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,269,7,0.0131826741996233,0.0631970260223048,0.1428571428571428,0.9389312977099236,0.0303030303030303,2.2987012987012987,1.0,16.0,246.0,6.0,,,,,,,,,,40.0,1.0,1.0,32.0,7.0,524.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,1232,32,0.0296875,0.0551948051948051,0.1875,0.9483333333333334,0.0999368819692825,3.3662949715968864,6.0,62.0,1138.0,26.0,,,,,,,,,,50.0,0.0,7.125,64.17,38.0,1242.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,846,22,0.0274122807017543,0.0342789598108747,0.1818181818181818,0.9696601941747572,0.1444980271810609,5.271288031565104,4.0,25.0,799.0,18.0,,,,,,,,,,50.0,1.0,4.545454545454546,26.91140776699029,25.0,887.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,1963,51,0.0285285285285285,0.0585838003056546,0.196078431372549,0.9450836820083682,0.0949015991525523,3.326550791347361,10.0,105.0,1807.0,41.0,,,,,,,,,,60.0,0.0,11.176470588235292,106.59257322175732,57.0,1941.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,1231,32,0.0236051502145922,0.0243704305442729,0.1875,0.9799833194328608,0.1846448921306472,7.8222290666256,6.0,24.0,1175.0,26.0,,,,,,,,,,60.0,1.0,6.1875,27.32276897414512,33.0,1365.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,1770,46,0.0337202874516307,0.0576271186440678,0.1956521739130435,0.9460556844547564,0.1123490994038758,3.3317954233051057,9.0,93.0,1631.0,37.0,,,,,,,,,,70.0,0.0,11.934782608695652,94.29466357308584,61.0,1748.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,1424,37,0.024516129032258,0.0168539325842696,0.1891891891891892,0.9877433309300648,0.2795036326032773,11.400806066712628,7.0,17.0,1370.0,30.0,,,,,,,,,,70.0,1.0,7.1891891891891895,18.532083633741887,38.0,1512.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,538,14,0.0307692307692307,0.0446096654275092,0.2142857142857142,0.9599236641221374,0.1451121572971476,4.716145112157297,3.0,21.0,503.0,11.0,,,,,,,,,,80.0,0.0,3.857142857142857,22.72328244274809,18.0,567.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set,,423,11,0.025390625,0.0189125295508274,0.1818181818181818,0.9854368932038836,0.2454291343994868,9.666132062502864,2.0,6.0,406.0,9.0,,,,,,,,,,80.0,1.0,2.363636363636364,7.266990291262136,13.0,499.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,307,8,0.0263929618768328,0.01628664495114,0.25,0.9899665551839464,0.4031460674157303,15.274756554307114,2.0,3.0,296.0,6.0,,,,,,,,,,30.0,1.0,2.25,3.331103678929766,9.0,332.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,539,14,0.0253565768621236,0.1057513914656771,0.2142857142857142,0.8971428571428571,0.0514138817480719,2.0276349614395888,3.0,54.0,471.0,11.0,,,,,,,,,,40.0,0.0,3.4285714285714284,63.25714285714286,16.0,615.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,269,7,0.0131826741996233,0.1338289962825278,0.1428571428571428,0.8664122137404581,0.0140845070422535,1.06841046277666,1.0,35.0,227.0,6.0,,,,,,,,,,40.0,1.0,1.0,70.0,7.0,524.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,1232,32,0.0296875,0.047077922077922,0.1875,0.9566666666666668,0.116908688161457,3.937976864385922,6.0,52.0,1148.0,26.0,,,,,,,,,,50.0,0.0,7.125,53.82,38.0,1242.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,846,22,0.0274122807017543,0.0366430260047281,0.1818181818181818,0.9672330097087378,0.1352420405791773,4.933629640328389,4.0,27.0,797.0,18.0,,,,,,,,,,50.0,1.0,4.545454545454546,29.064320388349515,25.0,887.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,1963,51,0.0285285285285285,0.0494141619969434,0.196078431372549,0.9544979079497908,0.1123308180935238,3.937490781594048,10.0,87.0,1825.0,41.0,,,,,,,,,,60.0,0.0,11.176470588235292,88.31956066945607,57.0,1941.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,1231,32,0.0236051502145922,0.0194963444354183,0.1875,0.9849874895746455,0.2319189716717368,9.82493098172994,6.0,18.0,1181.0,26.0,,,,,,,,,,60.0,1.0,6.1875,20.49207673060884,33.0,1365.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,1770,46,0.0337202874516307,0.0502824858757062,0.1956521739130435,0.9535962877030162,0.1282641443771855,3.803767822595552,9.0,80.0,1644.0,37.0,,,,,,,,,,70.0,0.0,11.934782608695652,81.11368909512761,61.0,1748.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,1424,37,0.024516129032258,0.0196629213483146,0.1891891891891892,0.9848594087959625,0.2389882922670923,9.748206658262976,7.0,21.0,1366.0,30.0,,,,,,,,,,70.0,1.0,7.1891891891891895,22.892573900504686,38.0,1512.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,538,14,0.0307692307692307,0.0260223048327137,0.2142857142857142,0.9790076335877864,0.2447454460532461,7.954226996730499,3.0,11.0,513.0,11.0,,,,,,,,,,80.0,0.0,3.857142857142857,11.90267175572519,18.0,567.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_334f7e21,,423,11,0.025390625,0.0260047281323877,0.1818181818181818,0.9781553398058253,0.1781977276129955,7.018248964450286,2.0,9.0,403.0,9.0,,,,,,,,,,80.0,1.0,2.363636363636364,10.900485436893204,13.0,499.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,307,8,0.0263929618768328,0.01628664495114,0.25,0.9899665551839464,0.4031460674157303,15.274756554307114,2.0,3.0,296.0,6.0,,,,,,,,,,30.0,1.0,2.25,3.331103678929766,9.0,332.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,539,14,0.0253565768621236,0.111317254174397,0.2142857142857142,0.8914285714285715,0.0488400488400488,1.9261294261294255,3.0,57.0,468.0,11.0,,,,,,,,,,40.0,0.0,3.4285714285714284,66.77142857142857,16.0,615.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,269,7,0.0131826741996233,0.1635687732342007,0.1428571428571428,0.8358778625954199,0.0114942528735632,0.8719211822660098,1.0,43.0,219.0,6.0,,,,,,,,,,40.0,1.0,1.0,86.0,7.0,524.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,1232,32,0.0296875,0.0381493506493506,0.1875,0.9658333333333332,0.1437651331719128,4.842615012106537,6.0,41.0,1159.0,26.0,,,,,,,,,,50.0,0.0,7.125,42.435,38.0,1242.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,846,22,0.0274122807017543,0.0236406619385342,0.1818181818181818,0.9805825242718448,0.208806357444048,7.617255919558872,4.0,16.0,808.0,18.0,,,,,,,,,,50.0,1.0,4.545454545454546,17.223300970873787,25.0,887.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,1963,51,0.0285285285285285,0.0611309220580743,0.196078431372549,0.942468619246862,0.0909803528719367,3.1891007901426263,10.0,110.0,1802.0,41.0,,,,,,,,,,60.0,0.0,11.176470588235292,111.668410041841,57.0,1941.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,1231,32,0.0236051502145922,0.0219333874898456,0.1875,0.9824854045037532,0.2055994637484606,8.709940918798422,6.0,21.0,1178.0,26.0,,,,,,,,,,60.0,1.0,6.1875,23.907422852376985,33.0,1365.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,1770,46,0.0337202874516307,0.0497175141242937,0.1956521739130435,0.9541763341067284,0.1296771976629288,3.845672960200627,9.0,79.0,1645.0,37.0,,,,,,,,,,70.0,0.0,11.934782608695652,80.09976798143852,61.0,1748.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,1424,37,0.024516129032258,0.0182584269662921,0.1891891891891892,0.9863013698630136,0.2576630131896711,10.509938695894482,7.0,19.0,1368.0,30.0,,,,,,,,,,70.0,1.0,7.1891891891891895,20.71232876712329,38.0,1512.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,538,14,0.0307692307692307,0.0446096654275092,0.2142857142857142,0.9599236641221374,0.1451121572971476,4.716145112157297,3.0,21.0,503.0,11.0,,,,,,,,,,80.0,0.0,3.857142857142857,22.72328244274809,18.0,567.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age,,423,11,0.025390625,0.0189125295508274,0.1818181818181818,0.9854368932038836,0.2454291343994868,9.666132062502864,2.0,6.0,406.0,9.0,,,,,,,,,,80.0,1.0,2.363636363636364,7.266990291262136,13.0,499.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,307,8,0.0263929618768328,0.019543973941368,0.25,0.9866220735785952,0.3362489066600025,12.740097463451203,2.0,4.0,295.0,6.0,,,,,,,,,,30.0,1.0,2.25,4.441471571906354,9.0,332.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,539,14,0.0253565768621236,0.1057513914656771,0.2142857142857142,0.8971428571428571,0.0514138817480719,2.0276349614395888,3.0,54.0,471.0,11.0,,,,,,,,,,40.0,0.0,3.4285714285714284,63.25714285714286,16.0,615.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,269,7,0.0131826741996233,0.1710037174721189,0.1428571428571428,0.8282442748091603,0.0109890109890109,0.8335949764521193,1.0,45.0,217.0,6.0,,,,,,,,,,40.0,1.0,1.0,90.0,7.0,524.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,1232,32,0.0296875,0.0316558441558441,0.1875,0.9725,0.1726017441860465,5.813953488372094,6.0,33.0,1167.0,26.0,,,,,,,,,,50.0,0.0,7.125,34.155,38.0,1242.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,846,22,0.0274122807017543,0.0295508274231678,0.1818181818181818,0.974514563106796,0.1674136620925895,6.107250393137666,4.0,21.0,803.0,18.0,,,,,,,,,,50.0,1.0,4.545454545454546,22.60558252427185,25.0,887.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,1963,51,0.0285285285285285,0.053489556800815,0.196078431372549,0.9503138075313808,0.1038537790934521,3.640348256644163,10.0,95.0,1817.0,41.0,,,,,,,,,,60.0,0.0,11.176470588235292,96.44089958158996,57.0,1941.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,1231,32,0.0236051502145922,0.0227457351746547,0.1875,0.981651376146789,0.1981054138899597,8.392465715701931,6.0,22.0,1177.0,26.0,,,,,,,,,,60.0,1.0,6.1875,25.045871559633028,33.0,1365.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,1770,46,0.0337202874516307,0.0480225988700565,0.1956521739130435,0.9559164733178654,0.134109549522181,3.977117624354515,9.0,76.0,1648.0,37.0,,,,,,,,,,70.0,0.0,11.934782608695652,77.05800464037122,61.0,1748.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,1424,37,0.024516129032258,0.0203651685393258,0.1891891891891892,0.9841384282624368,0.2306305517875115,9.407298822911653,7.0,22.0,1365.0,30.0,,,,,,,,,,70.0,1.0,7.1891891891891895,23.982696467195385,38.0,1512.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,538,14,0.0307692307692307,0.0334572490706319,0.2142857142857142,0.9713740458015268,0.1920117259069256,6.240381091975082,3.0,15.0,509.0,11.0,,,,,,,,,,80.0,0.0,3.857142857142857,16.230916030534353,18.0,567.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_set,,423,11,0.025390625,0.0236406619385342,0.1818181818181818,0.9805825242718448,0.1961042765084944,7.723491505565319,2.0,8.0,404.0,9.0,,,,,,,,,,80.0,1.0,2.363636363636364,9.689320388349516,13.0,499.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,307,8,0.0263929618768328,0.01628664495114,0.25,0.9899665551839464,0.4031460674157303,15.274756554307114,2.0,3.0,296.0,6.0,,,,,,,,,,30.0,1.0,2.25,3.331103678929766,9.0,332.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,539,14,0.0253565768621236,0.0575139146567718,0.2142857142857142,0.9466666666666668,0.0946372239747634,3.732255520504732,3.0,28.0,497.0,11.0,,,,,,,,,,40.0,0.0,3.4285714285714284,32.8,16.0,615.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,269,7,0.0131826741996233,0.1263940520446096,0.1428571428571428,0.8740458015267175,0.0149253731343283,1.1321961620469083,1.0,33.0,229.0,6.0,,,,,,,,,,40.0,1.0,1.0,66.0,7.0,524.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,1232,32,0.0296875,0.0576298701298701,0.1875,0.9458333333333332,0.095766129032258,3.2258064516129035,6.0,65.0,1135.0,26.0,,,,,,,,,,50.0,0.0,7.125,67.275,38.0,1242.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,846,22,0.0274122807017543,0.0330969267139479,0.1818181818181818,0.970873786407767,0.149617965776706,5.458063391534238,4.0,24.0,800.0,18.0,,,,,,,,,,50.0,1.0,4.545454545454546,25.83495145631068,25.0,887.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,1963,51,0.0285285285285285,0.0494141619969434,0.196078431372549,0.9544979079497908,0.1123308180935238,3.937490781594048,10.0,87.0,1825.0,41.0,,,,,,,,,,60.0,0.0,11.176470588235292,88.31956066945607,57.0,1941.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,1231,32,0.0236051502145922,0.0284321689683184,0.1875,0.97581317764804,0.1578342714221319,6.686433680246681,6.0,29.0,1170.0,26.0,,,,,,,,,,60.0,1.0,6.1875,33.01501251042536,33.0,1365.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,1770,46,0.0337202874516307,0.043502824858757,0.1956521739130435,0.9605568445475638,0.1475590173084178,4.3759715132939,9.0,68.0,1656.0,37.0,,,,,,,,,,70.0,0.0,11.934782608695652,68.94663573085847,61.0,1748.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,1424,37,0.024516129032258,0.021067415730337,0.1891891891891892,0.9834174477289112,0.22283762187027,9.089429313129436,7.0,23.0,1364.0,30.0,,,,,,,,,,70.0,1.0,7.1891891891891895,25.072819033886084,38.0,1512.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,538,14,0.0307692307692307,0.0557620817843866,0.2142857142857142,0.948473282442748,0.1166258624527042,3.7903405297128874,3.0,27.0,497.0,11.0,,,,,,,,,,80.0,0.0,3.857142857142857,29.21564885496183,18.0,567.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_co,,423,11,0.025390625,0.0212765957446808,0.1818181818181818,0.983009708737864,0.2180116006919711,8.586303042637631,2.0,7.0,405.0,9.0,,,,,,,,,,80.0,1.0,2.363636363636364,8.478155339805825,13.0,499.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,307,8,0.0263929618768328,0.022801302931596,0.25,0.9832775919732442,0.2883935269531669,10.926910299003325,2.0,5.0,294.0,6.0,,,,,,,,,,30.0,1.0,2.25,5.551839464882943,9.0,332.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,539,14,0.0253565768621236,0.059369202226345,0.2142857142857142,0.9447619047619048,0.0916730328495034,3.615355233002292,3.0,29.0,496.0,11.0,,,,,,,,,,40.0,0.0,3.4285714285714284,33.97142857142857,16.0,615.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,269,7,0.0131826741996233,0.1449814126394052,0.1428571428571428,0.8549618320610687,0.0129870129870129,0.9851576994434138,1.0,38.0,224.0,6.0,,,,,,,,,,40.0,1.0,1.0,76.0,7.0,524.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,1232,32,0.0296875,0.0300324675324675,0.1875,0.9741666666666666,0.1817138485080336,6.12088752869166,6.0,31.0,1169.0,26.0,,,,,,,,,,50.0,0.0,7.125,32.085,38.0,1242.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,846,22,0.0274122807017543,0.0236406619385342,0.1818181818181818,0.9805825242718448,0.208806357444048,7.617255919558872,4.0,16.0,808.0,18.0,,,,,,,,,,50.0,1.0,4.545454545454546,17.223300970873787,25.0,887.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,1963,51,0.0285285285285285,0.0483953132959755,0.196078431372549,0.9555439330543932,0.1146708122568477,4.019513734897925,10.0,85.0,1827.0,41.0,,,,,,,,,,60.0,0.0,11.176470588235292,86.2892259414226,57.0,1941.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,1231,32,0.0236051502145922,0.0292445166531275,0.1875,0.974979149291076,0.1533800834990522,6.497738082778029,6.0,30.0,1169.0,26.0,,,,,,,,,,60.0,1.0,6.1875,34.153461217681404,33.0,1365.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,1770,46,0.0337202874516307,0.0440677966101694,0.1956521739130435,0.9599767981438516,0.1457321343116187,4.321793950323252,9.0,69.0,1655.0,37.0,,,,,,,,,,70.0,0.0,11.934782608695652,69.96055684454757,61.0,1748.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,1424,37,0.024516129032258,0.0154494382022471,0.1891891891891892,0.989185291997116,0.305389776691041,12.456688259766146,7.0,15.0,1372.0,30.0,,,,,,,,,,70.0,1.0,7.1891891891891895,16.35183850036049,38.0,1512.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,538,14,0.0307692307692307,0.0408921933085501,0.2142857142857142,0.9637404580152672,0.1579740729574917,5.134157371118481,3.0,19.0,505.0,11.0,,,,,,,,,,80.0,0.0,3.857142857142857,20.55916030534351,18.0,567.0,24.0,168.0,0.8
ALP,high,0.2,NORMA_q_age_set_co,,423,11,0.025390625,0.0260047281323877,0.1818181818181818,0.9781553398058253,0.1781977276129955,7.018248964450286,2.0,9.0,403.0,9.0,,,,,,,,,,80.0,1.0,2.363636363636364,10.900485436893204,13.0,499.0,24.0,168.0,0.8
ALT,high,0.2,PopRI,,75,5,0.0956521739130434,0.0266666666666666,0.2,0.9857142857142858,0.5968992248062016,6.24031007751938,1.0,1.0,69.0,4.0,,,,,,,,,,30.0,0.0,2.2,1.4857142857142858,11.0,104.0,24.0,168.0,0.8
ALT,high,0.2,PopRI,,75,5,0.0674157303370786,0.0133333333333333,0.2,1.0,1.0,14.833333333333334,1.0,0.0,70.0,4.0,,,,,,,,,,30.0,1.0,1.2,0.0,6.0,83.0,24.0,168.0,0.8
