outcome,analyte,method,n,n_flagged,flag_rate,logrank_p,rr_24h,rr_72h,rr_168h,rr_720h,landmark_hours,anchor,target_sensitivity
mortality,PLT,PerRI,15112,4723,0.3125330862890418,0.2599546564193836,1.376445953013812,1.0227912050252548,1.1517274722172657,1.4575894760149355,0.0,sensitivity,0.25
mortality,PLT,Cohen_m2,15112,3423,0.226508734780307,0.4693183333902848,3.324150948817988,1.5286754979393826,0.8588374860732868,0.7541459654001434,0.0,sensitivity,0.25
mortality,NA,Cohen_m3,5842,703,0.1203355015405683,6.423711636586499e-09,4.112303492340167,2.2579421309743197,2.403613693978913,1.8362729914509703,168.0,sensitivity,0.25
mortality,NA,Cohen_m3,5842,978,0.1674084217733653,4.6978317195930246e-08,2.7934223051479696,2.1389300031497283,2.4388171308863758,1.6271846138064705,168.0,soc_rate,0.25
mortality,NA,Cohen_m2,5842,1485,0.2541937692571037,0.668136317099579,2.343999974269789,1.2108091394310332,0.866999193092964,0.9362019426424982,168.0,sensitivity,0.25
mortality,PLT,Cohen_m4,15112,1432,0.0947591318157755,1.0543042068301435e-09,2.185582409583194,1.8832208072414,2.792821622211946,2.083185097516278,0.0,sensitivity,0.25
mortality,NA,Gaussian_mle,16078,4027,0.250466475929842,0.2936286458408801,0.8310374831901872,1.2296642951244392,1.0943482989640487,0.7843119640963147,72.0,sensitivity,0.25
mortality,NA,Gaussian_mle,16078,1665,0.1035576564249284,0.3980763356495832,1.409624361297598,1.3623088705608326,1.1961478208980252,0.6375875454177737,72.0,soc_rate,0.25
mortality,NA,Gaussian_trunc,16078,2984,0.1855952232864784,0.0445908344226182,3.043964749431358,1.821570010656409,1.245376986248421,1.382143504573658,72.0,sensitivity,0.25
mortality,NA,Gaussian_trunc,16078,1665,0.1035576564249284,0.8979097049509623,4.0311006653674175,1.67034915163899,1.2170585728787524,1.0192504270636469,72.0,soc_rate,0.25
mortality,NA,Gaussian_eb,16078,2660,0.1654434631173031,0.0005612288591527,1.591866954041426,1.4183949883239693,1.733377920934488,1.2957593277204829,72.0,sensitivity,0.25
mortality,NA,Gaussian_eb,16078,1665,0.1035576564249284,0.0002422711200261,2.734530801919289,1.6249200206538288,1.933355891697602,1.2356726086748633,72.0,soc_rate,0.25
mortality,NA,NORMA_q_age_set,16078,3707,0.2305635029232491,0.5100870774920782,1.0642369987213969,0.8386130282178339,1.2100990163860683,1.0501434861820196,72.0,sensitivity,0.25
mortality,NA,NORMA_q_age_set,16078,1690,0.1051125761910685,0.3326180048974098,1.7758522428923973,1.2481514109011314,1.26156516238538,0.7483224316192713,72.0,soc_rate,0.25
mortality,NA,NORMA_334f7e21,16078,2751,0.171103371066053,0.0087638086348707,1.3287413890415898,1.131441422191264,1.652771973205437,1.1003719343960732,72.0,sensitivity,0.25
mortality,NA,NORMA_334f7e21,16078,1690,0.1051125761910685,0.098724468432668,1.827838043477928,1.2587092293872382,1.281140982873794,0.8344217758479197,72.0,soc_rate,0.25
mortality,NA,NORMA_q_age,16078,1690,0.1051125761910685,0.0127402839806436,1.8509266101862327,1.2906048944137545,1.923564581750116,1.329850081437362,72.0,soc_rate,0.25
mortality,PLT,Gaussian_trunc,15112,4451,0.2945341450502912,0.6154771890129163,0.7632192999754689,1.5475180203624002,0.9285399337629198,0.7080719852194864,0.0,sensitivity,0.25
mortality,NA,NORMA_q_age_set_co,16078,2269,0.1411245179748725,1.0502516245134235e-06,2.368634283779918,1.545581931421074,2.338273932908411,1.4973340797950838,72.0,sensitivity,0.25
mortality,NA,NORMA_q_age_set_co,16078,1690,0.1051125761910685,2.518310011098471e-05,1.830467070900752,1.6369921049577236,2.534200678523886,1.2952121357600603,72.0,soc_rate,0.25
mortality,NA,StandardOfCare,16078,1690,0.1051125761910685,5.269345424829212e-07,2.210480410341838,2.179984112033329,1.8398024630285224,1.6863685235341106,72.0,sensitivity,0.25
mortality,NA,StandardOfCare,16078,1690,0.1051125761910685,5.269345424829212e-07,2.210480410341838,2.179984112033329,1.8398024630285224,1.6863685235341106,72.0,soc_rate,0.25
mortality,NA,PopRI,5842,1009,0.1727148236905169,0.0093626839710276,1.399485214817041,2.4611407726511474,1.725521701768288,1.321634383979787,168.0,sensitivity,0.25
mortality,NA,PopRI,5842,978,0.1674084217733653,0.0060813186754399,1.4427129798967906,2.5738447269668754,2.0460803727985986,1.4088060899337471,168.0,soc_rate,0.25
mortality,NA,PerRI,5842,1980,0.3389250256761383,0.787742010221038,0.922933499056012,0.5144800938626797,0.8273380477228348,0.9410930708463868,168.0,sensitivity,0.25
mortality,NA,PerRI,5842,978,0.1674084217733653,0.7928448542601932,1.1427324058501374,0.6749469094850435,1.0267922715030768,1.1376520565419144,168.0,soc_rate,0.25
mortality,NA,Cohen_m2,5842,978,0.1674084217733653,0.1426113856519585,2.750974465741094,1.383262779196501,1.050024680999899,1.228021874846947,168.0,soc_rate,0.25
mortality,NA,Cohen_m4,16078,1690,0.1051125761910685,8.653996155375396e-16,1.3953795441133443,3.0199284582369423,3.036963341388788,2.07583044557129,72.0,soc_rate,0.25
mortality,PLT,Gaussian_mle,15112,4803,0.3178268925357332,0.979690948355002,1.264967444961161,1.2861271251214608,0.8089190981896452,1.2980127047332015,0.0,sensitivity,0.25
mortality,PLT,NORMA_q_age,13484,140,0.0103826757638682,0.6241676634894138,0.0,0.0,0.0,1.824991185736148,24.0,soc_rate,0.25
mortality,NA,Cohen_m3,16078,1434,0.0891901977857942,1.8571769622523023e-14,1.595465687075167,2.8264516301189486,2.478046972042654,1.809764656769147,72.0,sensitivity,0.25
mortality,PLT,NORMA_334f7e21,13484,2330,0.172797389498665,0.0009834894511071,2.3597948111172258,1.6789860531801686,1.3700709129233266,1.7562859806156563,24.0,sensitivity,0.25
mortality,PLT,NORMA_q_age_set_co,13484,140,0.0103826757638682,0.7903503816255988,5.502811730475406,2.0919033785668795,0.571216817176288,0.0795618121323677,24.0,soc_rate,0.25
mortality,PLT,StandardOfCare,13484,140,0.0103826757638682,2.171986406816389e-118,92.61826016705196,74.51151823480495,33.8194695140691,8.656677910752476,24.0,sensitivity,0.25
mortality,PLT,StandardOfCare,13484,140,0.0103826757638682,2.171986406816389e-118,92.61826016705196,74.51151823480495,33.8194695140691,8.656677910752476,24.0,soc_rate,0.25
mortality,PLT,PopRI,9150,805,0.0879781420765027,5.945628088347974e-13,8.285633183101767,7.733763877070317,6.455192940319053,2.096870604685001,72.0,sensitivity,0.25
mortality,PLT,PopRI,9150,189,0.020655737704918,0.0670426589666187,0.0,8.801331846645446,3.654983734052551,1.5922735715891614,72.0,soc_rate,0.25
mortality,PLT,PerRI,9150,3296,0.3602185792349727,0.6839972259686284,0.543869143417732,0.9728257756485852,0.5798960814083676,1.2320918993053058,72.0,sensitivity,0.25
mortality,PLT,PerRI,9150,188,0.0205464480874316,0.0835642165797272,0.0,0.0,1.2684105766443032,2.906647407799401,72.0,soc_rate,0.25
mortality,PLT,Cohen_m2,9150,2650,0.2896174863387978,0.096684717419609,0.3271133301350613,0.3504330452636839,0.6012065228221428,0.7406512313335045,72.0,sensitivity,0.25
mortality,PLT,Cohen_m2,9150,189,0.020655737704918,0.7705652939571622,0.0,3.037569053752444,1.1570180542375117,0.761278355667874,72.0,soc_rate,0.25
mortality,PLT,Cohen_m3,9150,1770,0.1934426229508196,0.0121530864351333,0.48235498934313,1.2530442080825233,1.3412220938751256,1.2330964869201166,72.0,sensitivity,0.25
mortality,PLT,Cohen_m3,9150,189,0.020655737704918,0.5529134076402807,0.0,3.073072399010328,0.7243158184200305,0.783762993228985,72.0,soc_rate,0.25
mortality,PLT,Cohen_m4,9150,986,0.10775956284153,3.429199529265618e-07,0.0,2.1145432954765693,2.4654395030775498,1.4037537557643376,72.0,sensitivity,0.25
mortality,PLT,Cohen_m4,9150,189,0.020655737704918,2.8101394017873094e-07,0.0,1.5150733940104584,2.5383653092488734,1.7029981974873454,72.0,soc_rate,0.25
mortality,PLT,Gaussian_mle,9150,3225,0.3524590163934426,0.404122105874349,0.2112256353757383,0.5272481126445357,0.6577877946493582,1.176353140967218,72.0,sensitivity,0.25
mortality,PLT,Gaussian_mle,9150,187,0.0204371584699453,0.6075297557359534,0.0,2.0154430480500096,0.4902369437904336,0.0890646223338173,72.0,soc_rate,0.25
mortality,PLT,Gaussian_trunc,9150,3339,0.3649180327868852,0.2694702831936141,0.4545605392442626,0.5400507702038427,0.7393422827414154,0.8966310524802235,72.0,sensitivity,0.25
mortality,PLT,Gaussian_trunc,9150,187,0.0204371584699453,0.9749863629595124,0.0,0.0,1.814540686433017,0.3235807394376604,72.0,soc_rate,0.25
mortality,PLT,Gaussian_eb,9150,3100,0.3387978142076502,0.6870274386058571,0.2242470526742188,0.563214614307139,0.7145261394938723,1.1535712129028644,72.0,sensitivity,0.25
mortality,PLT,Gaussian_eb,9150,187,0.0204371584699453,0.3799121626612486,0.0,0.0,0.0,0.2200762828254271,72.0,soc_rate,0.25
mortality,PLT,NORMA_q_age,13484,2577,0.1911153960249184,0.0047307076080909,1.998783734326006,1.4068557176807173,1.2215596246450329,1.469145912446415,24.0,sensitivity,0.25
mortality,PLT,NORMA_q_age_set,13484,140,0.0103826757638682,0.3453420274406498,11.450099534259678,7.323801244499021,1.9216954290277064,1.7928025855245473,24.0,soc_rate,0.25
mortality,PLT,Gaussian_eb,15112,4777,0.3161064055055585,0.8595296572332213,2.220682679397803,1.7180492774403513,1.0684693143590178,1.0057741207811468,0.0,sensitivity,0.25
mortality,PLT,NORMA_q_age_set,15112,2670,0.1766807834833245,4.703080751238112e-05,5.755496526234095,2.790494708550092,1.9991902984761636,1.4354664866069369,0.0,sensitivity,0.25
mortality,TBIL,PerRI,3093,520,0.1681215648237956,0.004698297659522,0.950512178102258,1.972784631547875,1.9057853392431523,1.753433955575605,168.0,sensitivity,0.25
mortality,PLT,Cohen_m3,13484,140,0.0103826757638682,0.3148926988667452,0.0,0.0,0.0,0.0,24.0,soc_rate,0.25
mortality,PLT,NORMA_334f7e21,15112,2479,0.1640418210693488,1.2555010903182904e-05,6.317069347290352,2.483183570263058,2.126416701539792,1.5986576971898383,0.0,sensitivity,0.25
mortality,PLT,NORMA_q_age,15112,2499,0.1653652726310217,6.473024074829346e-05,4.906567495317455,2.468580479802148,1.673974906306614,1.7447534660308954,0.0,sensitivity,0.25
mortality,PLT,NORMA_q_age_set_co,15112,2207,0.1460428798305982,4.06526492798538e-06,4.475834128700279,3.3615687994913457,2.6711064666428013,1.7256686210422056,0.0,sensitivity,0.25
mortality,PLT,PopRI,13484,1380,0.1023435182438445,2.6059361984859185e-12,2.5405774975581146,2.81412195925106,5.743286314312323,2.5219482472079475,24.0,sensitivity,0.25
mortality,PLT,PopRI,13484,140,0.0103826757638682,0.792034380482904,0.0,0.0,4.138471448729051,0.5566168220224721,24.0,soc_rate,0.25
mortality,PLT,PerRI,13484,4387,0.325348561257787,0.4228781566595816,2.5033756314313163,0.8285077876815518,1.1128780544079675,1.2604795772292208,24.0,sensitivity,0.25
mortality,PLT,PerRI,13484,140,0.0103826757638682,0.0128090247796193,11.372391857261286,4.1670924726416265,4.335401591547236,2.074815639972325,24.0,soc_rate,0.25
mortality,PLT,Cohen_m2,13484,3417,0.2534114506081281,0.1087718530999576,0.7971004426641292,0.6980070598681598,0.4945236250069255,0.8465353430460584,24.0,sensitivity,0.25
mortality,PLT,NORMA_q_age_set,9150,189,0.020655737704918,0.3887197784240175,5.46371158526467,1.2052701370899612,0.2958593341065227,3.858372875601524,72.0,soc_rate,0.25
mortality,NA,Cohen_m4,5842,654,0.1119479630263608,3.6588254204471316e-10,7.299168193796267,2.489722154459201,3.506558967812805,1.9811378045739552,168.0,sensitivity,0.25
mortality,PLT,Cohen_m2,13484,140,0.0103826757638682,0.7730614538870281,0.0,0.0,0.905019265513192,1.323707094429762,24.0,soc_rate,0.25
mortality,PLT,NORMA_q_age_set_co,13484,2287,0.1696084247997626,0.000410711185927,1.7833912299191843,2.574560980416366,1.8596517927596163,1.4078283136523613,24.0,sensitivity,0.25
mortality,PLT,Cohen_m4,13484,140,0.0103826757638682,0.0139642637739195,0.0,0.0,1.001854830741487,1.2232693099197758,24.0,soc_rate,0.25
mortality,PLT,Gaussian_mle,13484,4509,0.3343963215663008,0.4649532988338499,1.5576533358385192,0.8085298268300485,0.7134380046966121,1.261659141309969,24.0,sensitivity,0.25
mortality,PLT,Gaussian_mle,13484,138,0.0102343518243844,0.4317299916772112,0.0,0.0,0.0,0.0,24.0,soc_rate,0.25
mortality,PLT,Gaussian_trunc,13484,4244,0.314743399584693,0.7891235009769288,1.7681908339257784,1.1599734304847438,1.2927740741605045,0.7763431019819497,24.0,sensitivity,0.25
mortality,PLT,Gaussian_trunc,13484,138,0.0102343518243844,0.239452445870434,0.0,0.0,0.0,0.0,24.0,soc_rate,0.25
mortality,PLT,Gaussian_eb,13484,4347,0.3223820824681103,0.6416373500512667,2.125110003761564,0.9656094990962368,0.989263613429449,1.2049455696867146,24.0,sensitivity,0.25
mortality,PLT,Gaussian_eb,13484,138,0.0102343518243844,0.6910574176555497,0.0,0.0,0.0,0.4723268923365093,24.0,soc_rate,0.25
mortality,PLT,NORMA_q_age_set,13484,2667,0.1977899733016909,0.0036635935473048,1.9105097571304588,2.065377746485145,1.5840746540251356,1.4012823582246403,24.0,sensitivity,0.25
mortality,PLT,Cohen_m3,13484,2162,0.1603381785820231,0.0525052664103048,1.9041302736649488,1.404461618002886,1.5917255976236813,1.3876718595949562,24.0,sensitivity,0.25
mortality,PLT,Cohen_m4,13484,1326,0.098338771877781,9.217936170252517e-09,2.58442797130446,1.1223649112811411,3.450616998783221,1.937783079499944,24.0,sensitivity,0.25
mortality,TBIL,PerRI,3093,138,0.0446168768186227,0.0486988457144537,0.0,2.4020524108023418,1.5920810527775755,2.027704516205185,168.0,soc_rate,0.25
mortality,TBIL,Cohen_m2,3093,715,0.231167151632719,0.0958780915760764,0.7746107530364343,0.8158523346061538,1.0104250559877634,1.1880299813271755,168.0,sensitivity,0.25
mortality,WBC,Cohen_m2,12636,3285,0.25997150997151,0.1588140196657813,2.1549545261130043,0.8914354729855787,0.6926741242944761,0.7997462115023112,24.0,sensitivity,0.25
mortality,WBC,PerRI,12636,3596,0.2845837290281734,0.4233873088958383,0.9119720807286912,0.8778297988855858,0.98261147762004,0.6773292925417381,24.0,sensitivity,0.25
mortality,WBC,Cohen_m3,12636,2935,0.23227287116176,0.8291050141197117,1.4542615657682942,1.1055459271246648,0.8940856704902458,0.9524791793103776,24.0,sensitivity,0.25
mortality,WBC,Cohen_m3,12636,380,0.0300728078505856,0.0095869754093471,3.101698080304303,2.934998281946825,1.876108427630529,2.2382638699721147,24.0,soc_rate,0.25
mortality,WBC,Cohen_m4,12636,2916,0.2307692307692307,0.4016903638293846,1.4119543266673735,1.1755511399689935,1.1697216102760888,0.9518892815206748,24.0,sensitivity,0.25
mortality,WBC,Cohen_m4,12636,380,0.0300728078505856,0.0264182031189896,2.920731783652408,2.447083912896335,2.7425948777542746,1.324011991185696,24.0,soc_rate,0.25
mortality,WBC,Gaussian_mle,12636,2889,0.2286324786324786,0.3761820686656087,1.829795148885363,1.1202715656504347,1.3501535461051566,1.0889437019531798,24.0,sensitivity,0.25
mortality,WBC,Gaussian_mle,12636,376,0.0297562519784742,0.9881016879531068,1.409169255574127,0.4013998690813068,1.4316402793255365,0.7858053550481197,24.0,soc_rate,0.25
mortality,WBC,Gaussian_trunc,12636,3271,0.2588635644191199,0.0344262025120964,1.228816174890464,1.082397620076607,1.0103614117569704,1.5160352909708548,24.0,sensitivity,0.25
mortality,WBC,Gaussian_trunc,12636,376,0.0297562519784742,0.2597010278603945,0.0,0.0,0.0,0.6566331692714052,24.0,soc_rate,0.25
mortality,WBC,Gaussian_eb,12636,2614,0.2068692624248179,0.0501934195293669,1.7702022883504782,1.3868965195139809,1.4402207250813046,1.4126253419849188,24.0,sensitivity,0.25
mortality,WBC,Gaussian_eb,12636,376,0.0297562519784742,0.2237728825730938,0.0,0.0,0.0,0.6559943244297795,24.0,soc_rate,0.25
mortality,WBC,NORMA_q_age_set,12636,2464,0.1949984172206394,0.0580539055087486,2.2891118080006976,1.4533428967390392,1.6408483779607534,1.368899803981639,24.0,sensitivity,0.25
mortality,WBC,NORMA_q_age_set,12636,380,0.0300728078505856,0.0199979939148579,1.4047618000680095,1.44643329823884,2.305412570535533,2.419147652619156,24.0,soc_rate,0.25
mortality,WBC,NORMA_334f7e21,12636,2451,0.1939696106362773,0.0715191020496858,1.9053684511371896,1.4283277685856095,1.6604832675230228,1.4212476287505298,24.0,sensitivity,0.25
mortality,WBC,NORMA_334f7e21,12636,380,0.0300728078505856,0.0033605148520949,1.4650464913732302,1.4415550073152672,2.2977134190970654,2.7451030854258605,24.0,soc_rate,0.25
mortality,WBC,NORMA_q_age,12636,2449,0.1938113327002215,0.1622796376005408,2.750187907133625,1.4331533812952355,1.6680816780914167,1.2725141773462525,24.0,sensitivity,0.25
mortality,WBC,NORMA_q_age,12636,380,0.0300728078505856,0.0898204341371494,0.0,0.4568289993332689,1.0999117680027055,1.935309629381152,24.0,soc_rate,0.25
mortality,WBC,NORMA_q_age_set_co,12636,1883,0.1490186767964545,0.0028742185316536,3.1408495775547447,1.6154074820050095,2.5471896701957686,1.2663764664743202,24.0,sensitivity,0.25
mortality,WBC,NORMA_q_age_set_co,12636,380,0.0300728078505856,0.4596896829862463,1.3966450431543591,2.0253563333289244,0.64070033619866,1.3568217745365088,24.0,soc_rate,0.25
mortality,WBC,StandardOfCare,12636,380,0.0300728078505856,2.12202744994077e-28,14.251847387020716,15.009294452495686,7.747941628155572,3.2949439871695496,24.0,sensitivity,0.25
mortality,WBC,PerRI,12636,380,0.0300728078505856,0.178110657521548,0.0,0.0,0.9976312826978184,1.0313035125673045,24.0,soc_rate,0.25
mortality,WBC,PopRI,12636,2199,0.1740265906932573,0.0723886245294947,0.4313815027704957,1.2581679367654637,1.4137851653282585,1.4359745576153589,24.0,sensitivity,0.25
mortality,WBC,StandardOfCare,12636,380,0.0300728078505856,2.12202744994077e-28,14.251847387020716,15.009294452495686,7.747941628155572,3.2949439871695496,24.0,soc_rate,0.25
mortality,TP,NORMA_q_age_set,2546,338,0.1327572663000785,0.4779963365359131,0.8951725592416685,0.9253106101209694,0.9698950877676342,0.903604637628137,168.0,soc_rate,0.25
mortality,WBC,PopRI,8378,895,0.1068274051086178,0.4201705406884982,1.268401674790951,0.8986903919285145,0.765634244312413,0.9135677041711912,72.0,soc_rate,0.25
mortality,TP,NORMA_334f7e21,2546,338,0.1327572663000785,0.9556511816490812,0.8945202556846659,1.2539174050187016,0.8315046308578008,0.8501786911206558,168.0,soc_rate,0.25
mortality,TP,NORMA_q_age,2546,588,0.2309505106048703,0.99301352447764,2.0727227545449347,1.2756944701352215,1.1562600959332143,0.9400017267627244,168.0,sensitivity,0.25
mortality,TP,NORMA_q_age,2546,338,0.1327572663000785,0.5746791766048167,0.9015768709269518,0.928822256284702,0.9455455391780168,0.8223708826149428,168.0,soc_rate,0.25
mortality,TP,NORMA_q_age_set_co,2546,464,0.1822466614296936,0.2148813231170513,2.7862548713851885,1.7051038473495486,1.6980003048428682,1.2857089267520403,168.0,sensitivity,0.25
mortality,TP,NORMA_q_age_set_co,2546,338,0.1327572663000785,0.7261951183457158,2.3050278406863502,1.6588364921988323,1.379550081933537,0.9166393109812268,168.0,soc_rate,0.25
mortality,TP,StandardOfCare,2546,338,0.1327572663000785,2.3728076458246825e-13,20.40567180366277,3.9042843066892607,7.3116504734525725,2.902332708328896,168.0,sensitivity,0.25
mortality,TP,StandardOfCare,2546,338,0.1327572663000785,2.3728076458246825e-13,20.40567180366277,3.9042843066892607,7.3116504734525725,2.902332708328896,168.0,soc_rate,0.25
mortality,WBC,PopRI,14418,2740,0.190040227493411,0.2098002833584721,0.322896049533646,0.7358149061924523,0.960580650200912,1.3708661488677645,0.0,sensitivity,0.25
mortality,WBC,PerRI,14418,3149,0.2184075461229019,0.102390659537094,0.937373956711922,1.087468396081397,1.1304137157607892,1.414774667385002,0.0,sensitivity,0.25
mortality,WBC,Cohen_m2,14418,3386,0.2348453322236093,0.5018724520160042,1.7288964063890666,1.3832929504023368,0.9215238868842812,0.8147378047064887,0.0,sensitivity,0.25
mortality,WBC,Cohen_m4,14418,3271,0.2268691912886669,0.3577578530275507,2.088092793823473,1.4255367577454745,1.402392990281894,0.9616083129324532,0.0,sensitivity,0.25
mortality,TP,Gaussian_eb,2546,680,0.2670856245090338,0.6959021620813732,0.9422056508659832,1.1150282028283736,0.4924696680848728,0.875969048996481,168.0,sensitivity,0.25
mortality,WBC,Gaussian_mle,14418,3658,0.2537106394784297,0.7867482490263477,1.0935527785298047,1.2520928692550826,0.7861334539377537,0.8866034805601083,0.0,sensitivity,0.25
mortality,WBC,Gaussian_trunc,14418,3731,0.2587737550284367,0.1802975714673986,0.90853978434549,1.0721827804432456,0.942863978214758,1.4808634123677145,0.0,sensitivity,0.25
mortality,WBC,Gaussian_eb,14418,3097,0.2148009432653627,0.1930260686907322,0.9645382332573444,1.2638219983301504,1.1082216196956234,1.289768623221763,0.0,sensitivity,0.25
mortality,WBC,NORMA_q_age_set,14418,2816,0.195311416285199,0.1657572504125111,1.0535587909929822,1.092519456368919,1.3588822422128313,1.3663504446550765,0.0,sensitivity,0.25
mortality,WBC,NORMA_334f7e21,14418,2805,0.194548481065335,0.1800019700232009,1.0583134938054315,1.0955470830841891,1.5810547772280148,1.354980312534346,0.0,sensitivity,0.25
mortality,WBC,NORMA_q_age,14418,2792,0.1936468303509502,0.1650147733741662,0.6556843708380514,1.0210770771933018,1.5747867540276272,1.4314045856694992,0.0,sensitivity,0.25
mortality,WBC,NORMA_q_age_set_co,14418,2119,0.1469690664447218,0.0050759210124155,1.1846805373593263,1.349357655156033,2.254625605098654,1.272355544163569,0.0,sensitivity,0.25
mortality,WBC,PopRI,12636,380,0.0300728078505856,0.1878625200436258,0.0,0.9566898306142458,1.2703882012819752,0.4780478895235945,24.0,soc_rate,0.25
mortality,WBC,PopRI,8378,1344,0.1604201480066841,0.0190014951749065,1.7220630777971773,1.6185724647400968,1.6191351411868211,1.3662998128922212,72.0,sensitivity,0.25
mortality,TP,NORMA_334f7e21,2546,540,0.2120974076983503,0.5040108616837617,1.300866148590307,0.71208083037259,1.1442863589261445,1.15629943891996,168.0,sensitivity,0.25
mortality,WBC,PerRI,8378,2363,0.2820482215325853,0.6608337542884909,0.7444950959862539,0.9668451366701608,0.9887108674629052,1.06238854222812,72.0,sensitivity,0.25
mortality,WBC,PerRI,3377,627,0.1856677524429967,0.657054801148772,1.326326001493435,0.8737933060604325,0.7182680865355773,1.2599572159569987,168.0,soc_rate,0.25
mortality,WBC,Cohen_m2,3377,815,0.2413384660941664,0.236053031010364,0.2222580907288206,0.8858778914544725,1.0453080426795354,0.755321354573906,168.0,sensitivity,0.25
mortality,WBC,Cohen_m3,3377,789,0.2336393248445365,0.9014629466317337,0.849041244647104,0.9433184690932724,1.3242935898006003,0.8383811699398298,168.0,sensitivity,0.25
mortality,WBC,Cohen_m3,3377,627,0.1856677524429967,0.8797289076243014,0.3477393755252425,1.0009395496826845,1.168758894058982,0.8403294422704969,168.0,soc_rate,0.25
mortality,WBC,Cohen_m4,3377,792,0.2345276872964169,0.9964859003465096,0.8444897490972318,1.2633546374431135,1.39310724510671,0.7417288167354282,168.0,sensitivity,0.25
mortality,WBC,Cohen_m4,3377,627,0.1856677524429967,0.2867107413137642,0.7136847209218798,1.9344663686216368,1.6727831449870925,0.8721110402240642,168.0,soc_rate,0.25
mortality,WBC,Gaussian_mle,3377,684,0.2025466390287237,0.198407899281439,2.839121190265321,2.523640315617273,1.5884460396010336,1.1271614962901613,168.0,sensitivity,0.25
mortality,WBC,Gaussian_mle,3377,623,0.1844832691738229,0.2429817343044238,1.7943200171569362,2.479773290339553,1.3742128103683164,1.1130282341522597,168.0,soc_rate,0.25
mortality,WBC,Gaussian_trunc,3377,858,0.254071661237785,0.2777707641445808,1.2006082111912495,1.1668568809543365,1.150124194994067,1.632298131148918,168.0,sensitivity,0.25
mortality,WBC,Gaussian_trunc,3377,623,0.1844832691738229,0.1047494011576166,0.7882094443004989,1.431714320604392,1.1056981664625378,1.739295651677336,168.0,soc_rate,0.25
mortality,WBC,Gaussian_eb,3377,689,0.204027243115191,0.1274802413847011,2.1431907179571805,2.36335826575798,1.498549631832268,1.1813642487724991,168.0,sensitivity,0.25
mortality,WBC,Gaussian_eb,3377,623,0.1844832691738229,0.2733130264567981,1.7886166058782946,2.458705838103436,1.1985845680081764,1.0316582481638528,168.0,soc_rate,0.25
mortality,WBC,NORMA_q_age_set,3377,695,0.2058039680189517,0.4428147462246572,3.0782150412624705,1.635143118282248,1.2123623678356743,1.3288621922451145,168.0,sensitivity,0.25
mortality,WBC,NORMA_q_age_set,3377,627,0.1856677524429967,0.412056621179457,3.490042876541728,1.4033506790557888,1.041346009478399,1.320797488556939,168.0,soc_rate,0.25
mortality,WBC,NORMA_334f7e21,3377,668,0.1978087059520284,0.3539568985548954,1.6101149447725762,1.8901229118660643,1.327985780595586,1.48006674704169,168.0,sensitivity,0.25
mortality,WBC,NORMA_334f7e21,3377,627,0.1856677524429967,0.4885987493524095,2.509701403210544,1.6231817287266483,0.9851530572672642,1.46104460883907,168.0,soc_rate,0.25
mortality,WBC,NORMA_q_age,3377,714,0.2114302635475274,0.8453751322763022,2.1314412249107937,1.3463730677552173,0.92332670290306,1.2069556629681064,168.0,sensitivity,0.25
mortality,WBC,NORMA_q_age_set_co,3377,596,0.1764880071068996,0.6623375204134223,1.9300551007724691,1.1777469920691743,1.2500847047269934,1.107639079235302,168.0,sensitivity,0.25
mortality,WBC,NORMA_q_age_set_co,3377,627,0.1856677524429967,0.7459214235963891,1.8078113357602543,0.9580499524849336,0.8686234833213315,1.0347387558545975,168.0,soc_rate,0.25
mortality,WBC,PerRI,3377,948,0.280722534794196,0.9178627720921434,1.5018241019596676,0.9077997075680296,0.6542728025703496,1.154193448473269,168.0,sensitivity,0.25
mortality,WBC,PopRI,3377,627,0.1856677524429967,0.1969223233217011,1.1947144810615828,1.0820842569583622,1.0478496059634443,1.3415821566824349,168.0,soc_rate,0.25
mortality,WBC,PopRI,3377,554,0.1640509327805744,0.1217037125993953,1.3865453880652214,1.1176481527462023,1.1554610890162416,1.4905040955666151,168.0,sensitivity,0.25
mortality,GLU,PopRI,8058,2316,0.2874162323157111,0.4482474531403608,0.5535093461270383,0.8139977037125674,0.8367357940138953,1.0782014365266022,0.0,sensitivity,0.25
mortality,WBC,StandardOfCare,8378,895,0.1068274051086178,2.163017719025942e-31,5.62259451998382,5.130519492041829,6.236203046835434,3.269757454691756,72.0,soc_rate,0.25
mortality,WBC,Cohen_m2,3377,627,0.1856677524429967,0.0600933922016632,0.0,0.7977617420005992,0.9838908047100864,0.6559670247666722,168.0,soc_rate,0.25
mortality,WBC,PerRI,8378,895,0.1068274051086178,0.0663011130365186,0.9928784689136732,0.7148321100700828,0.7235801702018962,1.5856984361649566,72.0,soc_rate,0.25
mortality,WBC,Cohen_m2,8378,895,0.1068274051086178,0.0235130151469661,0.4624419950160798,0.5163033660155141,0.5093297229341271,0.7649671042377569,72.0,soc_rate,0.25
mortality,WBC,Cohen_m2,8378,2186,0.260921460969205,0.086528053872142,0.3331200261071192,1.1479210252664511,0.8035047039656311,0.7378547254534754,72.0,sensitivity,0.25
mortality,WBC,Cohen_m3,8378,2049,0.2445691095726903,0.6201935331664425,0.3633554240091997,1.1103493919397387,0.9317068139811852,0.9715494561123602,72.0,sensitivity,0.25
