analyte,outcome,method,anchor,n_patients,n_events,n_nonevents,meas_flag_rate,alerts_per_100_patient_days,nonevents_flagged_frac,events_flagged_frac,events_flagged_before_frac,median_lead_h,iqr25_lead_h,iqr75_lead_h,median_lead_h_early,iqr25_lead_h_early,iqr75_lead_h_early,median_lead_tests_early,median_lead_tests,median_tests_per_day,detected_0h_before,detected_6h_before,detected_12h_before,detected_24h_before,detected_48h_before,detected_72h_before,median_lead_h_low_intensity,detected_24h_low_intensity,median_lead_h_mid_intensity,detected_24h_mid_intensity,median_lead_h_high_intensity,detected_24h_high_intensity,lm_n,lm_events,lm_tp,lm_fp,rr_landmark,direction,window_hours,age_band,n_early,n_24h,n_nonevents_flagged,target_rate
BUN,pop_abnormal,Cohen_m3,early_sens,13152.0,3710,9442,0.1227470743999316,6.602902554632903,0.0979665325142978,0.3905660377358491,0.0501347708894878,0.0,0.0,0.0,47.66666666666664,24.166666666666288,72.0,0.0,0.0,0.5017421602787455,0.3905660377358491,0.0495956873315363,0.0482479784366576,0.0404312668463611,0.0239892183288409,0.0140161725067385,0.0,0.0174927113702623,0.0,0.0458715596330275,0.0,0.0515399120050282,10838.0,1396.0,123.0,612.0,1.2992164200923924,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Cohen_m3,native,13152.0,3710,9442,0.2899120184504997,15.595164419223432,0.2698580809150603,0.6897574123989219,0.1129380053908355,0.0,0.0,0.0,48.0,24.1666666666697,72.16666666666788,0.0,0.0,0.5017421602787455,0.6897574123989219,0.1115902964959568,0.1091644204851752,0.0908355795148248,0.0574123989218328,0.0328840970350404,0.0,0.0476190476190476,0.0,0.0990825688073394,0.0,0.1131363922061596,10838.0,1396.0,316.0,1878.0,1.1181863535090493,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Cohen_m4,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1375767845795382,0.4091644204851752,0.0719676549865229,0.0,0.0,0.0,48.0,24.333333333330927,72.04166666666788,0.0,0.0,0.5017421602787455,0.4091644204851752,0.0714285714285714,0.0700808625336927,0.0595687331536388,0.0371967654986522,0.0196765498652291,0.0,0.0281827016520894,0.0,0.0642201834862385,0.0,0.0766813324952859,10838.0,1396.0,180.0,890.0,1.306027903489275,any,168.0,all,,,,all
BUN,pop_abnormal,Cohen_m4,native,13152.0,3710,9442,0.315665840949859,16.980533326823863,0.306926498623173,0.6358490566037736,0.1221024258760107,0.0,0.0,0.0,48.083333333333314,24.25,72.25000000000045,0.0,0.0,0.5017421602787455,0.6358490566037736,0.1212938005390835,0.1194070080862533,0.0991913746630727,0.0652291105121293,0.0369272237196765,0.0,0.0524781341107871,0.0,0.1036697247706422,0.0,0.1263356379635449,10838.0,1396.0,342.0,2190.0,1.0486393079753935,any,168.0,all,,,,all
BUN,pop_abnormal,Cohen_m4,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1376826943444185,0.4091644204851752,0.0719676549865229,0.0,0.0,0.0,48.0,24.333333333330927,72.04166666666788,0.0,0.0,0.5017421602787455,0.4091644204851752,0.0714285714285714,0.0700808625336927,0.0595687331536388,0.0371967654986522,0.0196765498652291,0.0,0.0281827016520894,0.0,0.0642201834862385,0.0,0.0766813324952859,10838.0,1396.0,180.0,890.0,1.306027903489275,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Cohen_m4,early_sens,13152.0,3710,9442,0.1123686683181002,6.044619562017804,0.0910823977970768,0.3277628032345013,0.0501347708894878,0.0,0.0,0.0,48.0,24.333333333329705,72.0,0.0,0.0,0.5017421602787455,0.3277628032345013,0.0498652291105121,0.0487870619946091,0.0420485175202156,0.0256064690026954,0.0132075471698113,0.0,0.0155490767735665,0.0,0.0477064220183486,0.0,0.0553111250785669,10838.0,1396.0,124.0,555.0,1.4178021783256178,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Cohen_m4,native,13152.0,3710,9442,0.313615785427522,16.87025520482582,0.3055496716797288,0.6353099730458222,0.1215633423180593,0.0,0.0,0.0,48.08333333333326,24.25,72.25000000000006,0.0,0.0,0.5017421602787455,0.6353099730458222,0.120754716981132,0.1188679245283018,0.098921832884097,0.0646900269541779,0.036388140161725,0.0,0.0515063168124392,0.0,0.1036697247706422,0.0,0.1263356379635449,10838.0,1396.0,337.0,2177.0,1.0407067128948948,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_mle,soc_rate,13152.0,3710,9442,0.1572563423592722,8.459250941599981,0.1331285744545647,0.4884097035040431,0.0423180592991913,0.0,0.0,0.0,48.0,24.41666666667152,72.0,0.0,0.0,0.5017421602787455,0.4884097035040431,0.0423180592991913,0.0415094339622641,0.0355795148247978,0.0212938005390835,0.0115902964959568,0.0,0.021379980563654,0.0,0.0357798165137614,0.0,0.0446260213702074,10838.0,1396.0,112.0,952.0,0.8172221384406575,any,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_mle,native,13152.0,3710,9442,0.2094900486888186,11.269045591675152,0.1795170514721457,0.6315363881401618,0.0619946091644204,0.0,0.0,0.0,47.74999999999994,24.18749999999932,72.0,0.0,0.0,0.5017421602787455,0.6315363881401618,0.0617250673854447,0.0606469002695417,0.0498652291105121,0.0296495956873315,0.0159029649595687,0.0,0.0301263362487852,0.0,0.0486238532110091,0.0,0.0634820867379006,10838.0,1396.0,159.0,1271.0,0.8632266014787505,any,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_mle,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1298453717432747,0.5113207547169811,0.0420485175202156,0.0,0.0,0.0,47.87500000000031,24.312499999999943,72.0,0.0,0.0,0.5017421602787455,0.5113207547169811,0.0420485175202156,0.0415094339622641,0.0350404312668463,0.020754716981132,0.0115902964959568,0.0,0.0204081632653061,0.0,0.0357798165137614,0.0,0.0439974858579509,10838.0,1396.0,107.0,901.0,0.8241133965525083,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_mle,early_sens,13152.0,3710,9442,0.175407875629965,9.435671813457668,0.1436136411777165,0.5619946091644205,0.0501347708894878,0.0,0.0,0.0,47.833333333333655,24.354166666667822,72.0,0.0,0.0,0.5017421602787455,0.5619946091644205,0.0498652291105121,0.0493261455525606,0.0415094339622641,0.0245283018867924,0.0132075471698113,0.0,0.0252672497570456,0.0,0.0431192660550458,0.0,0.0509113764927718,10838.0,1396.0,123.0,997.0,0.8526107756856325,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_mle,native,13152.0,3710,9442,0.2002220893482531,10.770496581808992,0.1660665113323448,0.6307277628032345,0.0587601078167115,0.0,0.0,0.0,47.74999999999906,24.166666666666288,71.8333333333338,0.0,0.0,0.5017421602787455,0.6307277628032345,0.0584905660377358,0.0576819407008086,0.0471698113207547,0.0277628032345013,0.01455525606469,0.0,0.0262390670553935,0.0,0.0477064220183486,0.0,0.0603394091766184,10838.0,1396.0,146.0,1150.0,0.8746042484700556,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_trunc,soc_rate,13152.0,3710,9442,0.1572563423592722,8.459250941599981,0.1599237449692861,0.2889487870619946,0.0582210242587601,0.0,0.0,0.0,47.95833333333303,25.37499999999956,72.27083333333368,0.0,0.0,0.5017421602787455,0.2889487870619946,0.0582210242587601,0.0576819407008086,0.0509433962264151,0.02911051212938,0.0164420485175202,0.0,0.032069970845481,0.0,0.055045871559633,0.0,0.0603394091766184,10838.0,1396.0,196.0,1366.0,0.9741790152218336,any,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_trunc,native,13152.0,3710,9442,0.3569659178269411,19.202177992909466,0.3589281931794111,0.5911051212938006,0.1407008086253369,0.0,0.0,0.0,48.0,24.583333333333925,72.0833333333353,0.0,0.0,0.5017421602787455,0.5911051212938006,0.1404312668463611,0.1390835579514824,0.1164420485175202,0.0727762803234501,0.0396226415094339,0.0,0.086491739552964,0.0,0.1238532110091743,0.0,0.13073538654934,10838.0,1396.0,474.0,3021.0,1.052918823862169,any,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_trunc,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.167443338275789,0.3307277628032345,0.060377358490566,0.0,0.0,0.0,48.24999999999727,25.16666666666669,72.18749999999966,0.0,0.0,0.5017421602787455,0.3307277628032345,0.0601078167115902,0.059299191374663,0.0509433962264151,0.0342318059299191,0.0185983827493261,0.0,0.0398445092322643,0.0,0.0495412844036697,0.0,0.0590823381521056,10838.0,1396.0,170.0,1189.0,0.9711653815906268,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_trunc,early_sens,13152.0,3710,9442,0.1327838045613735,7.142805860248328,0.1393772505825037,0.2862533692722372,0.0501347708894878,0.0,0.0,0.0,48.16666666666728,25.52083333333327,72.14583333333348,0.0,0.0,0.5017421602787455,0.2862533692722372,0.0501347708894878,0.0493261455525606,0.0423180592991913,0.0274932614555256,0.0150943396226415,0.0,0.0310981535471331,0.0,0.0403669724770642,0.0,0.0509113764927718,10838.0,1396.0,137.0,999.0,0.9362804693490456,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_trunc,native,13152.0,3710,9442,0.2099171435893055,11.292020200424744,0.2238932429570006,0.4272237196765499,0.0792452830188679,0.0,0.0,0.0,48.04166666666606,24.5,72.00000000000017,0.0,0.0,0.5017421602787455,0.4272237196765499,0.0787061994609164,0.0773584905660377,0.0641509433962264,0.0420485175202156,0.021832884097035,0.0,0.0456754130223518,0.0,0.0642201834862385,0.0,0.0760527969830295,10838.0,1396.0,224.0,1608.0,0.9492623966166588,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_eb,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.0909764880321965,0.6412398921832884,0.0471698113207547,0.0,0.0,0.0,47.166666666666686,24.0,70.91666666666299,0.0,0.0,0.5017421602787455,0.6412398921832884,0.0469002695417789,0.0463611859838274,0.0369272237196765,0.0212938005390835,0.0110512129380053,0.0,0.0194363459669582,0.0,0.0376146788990825,0.0,0.0477686989314896,10838.0,1396.0,114.0,562.0,1.3092478933893967,any,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_eb,native,13152.0,3710,9442,0.1728453062270436,9.297824160960111,0.1035797500529548,0.6867924528301886,0.0501347708894878,0.0,0.0,0.0,47.20833333333334,24.0,71.95833333333334,0.0,0.0,0.5017421602787455,0.6867924528301886,0.0498652291105121,0.0493261455525606,0.0390835579514824,0.022911051212938,0.0126684636118598,0.0,0.0223517978620019,0.0,0.0376146788990825,0.0,0.0509113764927718,10838.0,1396.0,122.0,642.0,1.239738819964296,any,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_eb,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.0909764880321965,0.6412398921832884,0.0471698113207547,0.0,0.0,0.0,47.166666666666686,24.0,70.91666666666299,0.0,0.0,0.5017421602787455,0.6412398921832884,0.0469002695417789,0.0463611859838274,0.0369272237196765,0.0212938005390835,0.0110512129380053,0.0,0.0194363459669582,0.0,0.0376146788990825,0.0,0.0477686989314896,10838.0,1396.0,114.0,562.0,1.3092478933893967,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_eb,early_sens,13152.0,3710,9442,0.1722900828564107,9.26795716958564,0.1027324719339123,0.6867924528301886,0.0501347708894878,0.0,0.0,0.0,47.20833333333334,24.0,71.95833333333334,0.0,0.0,0.5017421602787455,0.6867924528301886,0.0498652291105121,0.0493261455525606,0.0388140161725067,0.022911051212938,0.0126684636118598,0.0,0.0223517978620019,0.0,0.0376146788990825,0.0,0.0502828409805154,10838.0,1396.0,122.0,635.0,1.2512027192242037,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,Gaussian_eb,native,13152.0,3710,9442,0.1728453062270436,9.297824160960111,0.1035797500529548,0.6867924528301886,0.0501347708894878,0.0,0.0,0.0,47.20833333333334,24.0,71.95833333333334,0.0,0.0,0.5017421602787455,0.6867924528301886,0.0498652291105121,0.0493261455525606,0.0390835579514824,0.022911051212938,0.0126684636118598,0.0,0.0223517978620019,0.0,0.0376146788990825,0.0,0.0509113764927718,10838.0,1396.0,122.0,642.0,1.239738819964296,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1095106968862529,0.5097035040431267,0.0595687331536388,0.0,0.0,0.0,47.5,24.0,71.83333333333326,0.0,0.0,0.5017421602787455,0.5097035040431267,0.0587601078167115,0.0566037735849056,0.0460916442048517,0.0274932614555256,0.0137466307277628,0.0,0.0194363459669582,0.0,0.0431192660550458,0.0,0.06536769327467,10838.0,1396.0,125.0,633.0,1.2802787459080225,any,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set,native,13152.0,3710,9442,0.234560519347399,12.617655125276237,0.1661724210972251,0.7396226415094339,0.0884097035040431,0.0,0.0,0.0,47.04166666666606,24.0,71.83333333333334,0.0,0.0,0.5017421602787455,0.7396226415094339,0.0873315363881401,0.0840970350404312,0.0671159029649595,0.0396226415094339,0.0210242587601078,0.0,0.0330417881438289,0.0,0.0633027522935779,0.0,0.0917661847894406,10838.0,1396.0,197.0,993.0,1.2852363294888156,any,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1072865918237661,0.5261455525606469,0.0584905660377358,0.0,0.0,0.0,47.5,24.0,71.58333333333348,0.0,0.0,0.5017421602787455,0.5261455525606469,0.0579514824797843,0.0557951482479784,0.0455525606469002,0.0272237196765498,0.0129380053908355,0.0,0.0204081632653061,0.0,0.0422018348623853,0.0,0.0641106222501571,10838.0,1396.0,121.0,606.0,1.2921552243982612,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set,early_sens,13152.0,3710,9442,0.1318014862902537,7.089964260124265,0.0899173903833933,0.4355795148247978,0.0498652291105121,0.0,0.0,0.0,47.5,24.0,71.58333333333348,0.0,0.0,0.5017421602787455,0.4355795148247978,0.0493261455525606,0.0471698113207547,0.0382749326145552,0.0231805929919137,0.0107816711590296,0.0,0.0145772594752186,0.0,0.0339449541284403,0.0,0.0565681961030798,10838.0,1396.0,99.0,499.0,1.2852799685676228,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set,native,13152.0,3710,9442,0.2274707439993166,12.236276620033,0.1572760008472781,0.7388140161725067,0.0851752021563342,0.0,0.0,0.0,46.916666666666686,24.0,71.68749999999994,0.0,0.0,0.5017421602787455,0.7388140161725067,0.084366576819407,0.0814016172506738,0.0646900269541779,0.0380053908355795,0.0194070080862533,0.0,0.032069970845481,0.0,0.0614678899082568,0.0,0.0879949717159019,10838.0,1396.0,186.0,920.0,1.305634284470743,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_334f7e21,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1162889218385935,0.4889487870619946,0.0584905660377358,0.0,0.0,0.0,47.41666666666666,24.083333333328483,71.83333333333331,0.0,0.0,0.5017421602787455,0.4889487870619946,0.0576819407008086,0.0557951482479784,0.045822102425876,0.0266846361185983,0.0137466307277628,0.0,0.0155490767735665,0.0,0.0403669724770642,0.0,0.0691389063482086,10838.0,1396.0,125.0,665.0,1.22841935366871,any,168.0,all,,,,all
BUN,pop_abnormal,NORMA_334f7e21,native,13152.0,3710,9442,0.2717177756897582,14.61644608649079,0.2058885829273459,0.8059299191374663,0.1070080862533692,0.0,0.0,0.0,47.83333333333303,24.083333333333485,71.99999999999997,0.0,0.0,0.5017421602787455,0.8059299191374663,0.1064690026954177,0.1029649595687331,0.0840970350404312,0.0522911051212938,0.0266846361185983,0.0,0.042759961127308,0.0,0.0798165137614679,0.0,0.113764927718416,10838.0,1396.0,247.0,1250.0,1.2809697714435555,any,168.0,all,,,,all
BUN,pop_abnormal,NORMA_334f7e21,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1123702605380216,0.505121293800539,0.0566037735849056,0.0,0.0,0.0,47.125,24.02083333333212,71.8333333333333,0.0,0.0,0.5017421602787455,0.505121293800539,0.0560646900269541,0.0541778975741239,0.0442048517520215,0.0261455525606469,0.013477088948787,0.0,0.0145772594752186,0.0,0.0394495412844036,0.0,0.0666247642991829,10838.0,1396.0,120.0,625.0,1.2505144131843615,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_334f7e21,early_sens,13152.0,3710,9442,0.1336379943623473,7.188755077747513,0.0938360516839652,0.4285714285714285,0.0498652291105121,0.0,0.0,0.0,46.66666666667152,24.0,71.5,0.0,0.0,0.5017421602787455,0.4285714285714285,0.0493261455525606,0.0474393530997304,0.0388140161725067,0.0221024258760107,0.0113207547169811,0.0,0.0136054421768707,0.0,0.0311926605504587,0.0,0.0603394091766184,10838.0,1396.0,102.0,508.0,1.2981774625393396,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_334f7e21,native,13152.0,3710,9442,0.2618945929785598,14.08803008525016,0.1946621478500317,0.8048517520215633,0.1008086253369272,0.0,0.0,0.0,47.74999999999997,24.08333333333336,71.83333333333334,0.0,0.0,0.5017421602787455,0.8048517520215633,0.1002695417789757,0.0967654986522911,0.0789757412398921,0.0487870619946091,0.0239892183288409,0.0,0.0388726919339164,0.0,0.0752293577981651,0.0,0.1074795725958516,10838.0,1396.0,228.0,1159.0,1.2762099148251365,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1138529972463461,0.497843665768194,0.0598382749326145,0.0,0.0,0.0,47.70833333333391,24.10416666666697,72.0,0.0,0.0,0.5017421602787455,0.497843665768194,0.0590296495956873,0.0571428571428571,0.0477088948787062,0.0288409703504043,0.0153638814016172,0.0,0.0194363459669582,0.0,0.0486238532110091,0.0,0.06536769327467,10838.0,1396.0,124.0,649.0,1.2453915641437188,any,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age,native,13152.0,3710,9442,0.268044759545571,14.418864451244293,0.2002753653886888,0.793800539083558,0.1037735849056603,0.0,0.0,0.0,47.83333333333326,24.16666666666697,71.74999999999989,0.0,0.0,0.5017421602787455,0.793800539083558,0.1029649595687331,0.0994609164420485,0.0830188679245283,0.0506738544474393,0.0237196765498652,0.0,0.0379008746355685,0.0,0.081651376146789,0.0,0.1131363922061596,10838.0,1396.0,241.0,1227.0,1.2745436552860256,any,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1107816140648167,0.5142857142857142,0.0590296495956873,0.0,0.0,0.0,47.58333333333337,24.08333333333329,71.95833333333326,0.0,0.0,0.5017421602787455,0.5142857142857142,0.0584905660377358,0.0568733153638814,0.0466307277628032,0.0283018867924528,0.0148247978436657,0.0,0.0174927113702623,0.0,0.0477064220183486,0.0,0.0647391577624135,10838.0,1396.0,120.0,613.0,1.2709866818858797,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age,early_sens,13152.0,3710,9442,0.1337661228324933,7.195647460372391,0.0933065028595636,0.4366576819407008,0.0501347708894878,0.0,0.0,0.0,46.95833333333337,24.08333333332968,71.83333333333336,0.0,0.0,0.5017421602787455,0.4366576819407008,0.0498652291105121,0.0479784366576819,0.0393530997304582,0.0231805929919137,0.0121293800539083,0.0,0.0136054421768707,0.0,0.0412844036697247,0.0,0.0546825895663104,10838.0,1396.0,100.0,507.0,1.2790132314969105,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age,native,13152.0,3710,9442,0.2595028615358332,13.95937227625244,0.1887312010167337,0.7927223719676549,0.0994609164420485,0.0,0.0,0.0,47.83333333333326,24.16666666666697,71.66666666666606,0.0,0.0,0.5017421602787455,0.7927223719676549,0.0986522911051212,0.0954177897574124,0.0795148247978436,0.0485175202156334,0.0223719676549865,0.0,0.0359572400388726,0.0,0.0798165137614679,0.0,0.1074795725958516,10838.0,1396.0,228.0,1137.0,1.296778865833307,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set_co,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1173480194873967,0.493800539083558,0.0539083557951482,0.0,0.0,0.0,48.0,24.312499999999545,72.0,0.0,0.0,0.5017421602787455,0.493800539083558,0.0533692722371967,0.052021563342318,0.0442048517520215,0.0274932614555256,0.0140161725067385,0.0,0.0223517978620019,0.0,0.0403669724770642,0.0,0.0609679446888749,10838.0,1396.0,127.0,677.0,1.226341430383897,any,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set_co,native,13152.0,3710,9442,0.2671051507644998,14.36832031199519,0.2090658758737555,0.7700808625336927,0.0997304582210242,0.0,0.0,0.0,47.66666666666697,24.166666666667425,72.0,0.0,0.0,0.5017421602787455,0.7700808625336927,0.0986522911051212,0.0962264150943396,0.0795148247978436,0.0466307277628032,0.0250673854447439,0.0,0.0408163265306122,0.0,0.0788990825688073,0.0,0.1049654305468259,10838.0,1396.0,233.0,1283.0,1.1932197911862767,any,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set_co,soc_rate,13152.0,3710,9442,0.1584522080806355,8.52357984609884,0.1142766363058674,0.507277628032345,0.0533692722371967,0.0,0.0,0.0,48.0,24.354166666665776,72.0,0.0,0.0,0.5017421602787455,0.507277628032345,0.053099730458221,0.0517520215633423,0.0442048517520215,0.0272237196765498,0.0140161725067385,0.0,0.021379980563654,0.0,0.0412844036697247,0.0,0.0609679446888749,10838.0,1396.0,125.0,640.0,1.2685637769912168,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set_co,early_sens,13152.0,3710,9442,0.1507217903818228,8.107739427731216,0.1080279601779284,0.4838274932614555,0.0498652291105121,0.0,0.0,0.0,48.0,24.41666666667152,72.0,0.0,0.0,0.5017421602787455,0.4838274932614555,0.0495956873315363,0.0482479784366576,0.0417789757412398,0.0256064690026954,0.0132075471698113,0.0,0.0204081632653061,0.0,0.0385321100917431,0.0,0.0578252671275927,10838.0,1396.0,115.0,596.0,1.2557175615280147,toward_bound,168.0,all,,,,all
BUN,pop_abnormal,NORMA_q_age_set_co,native,13152.0,3710,9442,0.2583924147945673,13.8996382935035,0.1973098919720398,0.7692722371967655,0.0956873315363881,0.0,0.0,0.0,47.58333333333337,24.125,71.91666666666663,0.0,0.0,0.5017421602787455,0.7692722371967655,0.0948787061994609,0.0924528301886792,0.076010781671159,0.0444743935309973,0.0234501347708894,0.0,0.0388726919339164,0.0,0.0752293577981651,0.0,0.1005656819610308,10838.0,1396.0,219.0,1183.0,1.2127180164235294,toward_bound,168.0,all,,,,all
CA,pop_abnormal,StandardOfCare,soc_rate,9668.0,3630,6038,0.2269459206001875,11.851536111849551,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.5008695652173911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6922.0,884.0,0.0,0.0,,toward_bound,168.0,all,,,,all
CA,pop_abnormal,StandardOfCare,native,9668.0,3630,6038,0.2269459206001875,11.851536111849551,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.5008695652173911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6922.0,884.0,0.0,0.0,,toward_bound,168.0,all,,,,all
CA,pop_abnormal,PopRI,soc_rate,9668.0,3630,6038,0.2269459206001875,11.851536111849551,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.5008695652173911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6922.0,884.0,0.0,0.0,,any,168.0,all,,,,all
CA,pop_abnormal,PopRI,native,9668.0,3630,6038,0.3009065332916536,15.71389622763964,0.1348128519377277,1.0,0.0765840220385675,0.0,0.0,0.0,25.54166666666663,23.29166666666606,48.81249999999637,0.0,0.0,0.5008695652173911,1.0,0.0743801652892562,0.0677685950413223,0.0523415977961432,0.0256198347107438,0.0107438016528925,0.0,0.0169286577992744,0.0,0.0808383233532934,0.0,0.0527484730705163,6922.0,884.0,198.0,608.0,1.9235765693946976,any,168.0,all,,,,all
CA,pop_abnormal,PopRI,soc_rate,9668.0,3630,6038,0.2269459206001875,11.851536111849551,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.5008695652173911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6922.0,884.0,0.0,0.0,,toward_bound,168.0,all,,,,all
CA,pop_abnormal,PopRI,early_sens,9668.0,3630,6038,0.2754610815879962,14.38508763328075,0.0915866180854587,1.0,0.0501377410468319,0.0,0.0,0.0,25.5,22.95833333333485,48.39583333333425,0.0,0.0,0.5008695652173911,1.0,0.0484848484848484,0.0443526170798898,0.0338842975206611,0.0162534435261707,0.0068870523415977,0.0,0.0084643288996372,0.0,0.0479041916167664,0.0,0.0377568017767906,6922.0,884.0,124.0,398.0,1.860075241413984,toward_bound,168.0,all,,,,all
CA,pop_abnormal,PopRI,native,9668.0,3630,6038,0.3009065332916536,15.71389622763964,0.1348128519377277,1.0,0.0765840220385675,0.0,0.0,0.0,25.54166666666663,23.29166666666606,48.81249999999637,0.0,0.0,0.5008695652173911,1.0,0.0743801652892562,0.0677685950413223,0.0523415977961432,0.0256198347107438,0.0107438016528925,0.0,0.0169286577992744,0.0,0.0808383233532934,0.0,0.0527484730705163,6922.0,884.0,198.0,608.0,1.9235765693946976,toward_bound,168.0,all,,,,all
CA,pop_abnormal,PerRI,soc_rate,9668.0,3630,6038,0.2266958424507658,11.838476567924648,0.2838688307386552,0.2035812672176308,0.0550964187327823,0.0,0.0,12.208333333333186,36.458333333333314,23.58333333333329,58.145833333333385,0.0,0.0,0.5008695652173911,0.2035812672176308,0.0539944903581267,0.0512396694214876,0.0391184573002754,0.0198347107438016,0.0096418732782369,0.0,0.0120918984280532,0.0,0.0518962075848303,0.0,0.0444197667962243,6922.0,884.0,179.0,1470.0,0.8499858683035653,any,168.0,all,,,,all
CA,pop_abnormal,PerRI,native,9668.0,3630,6038,0.2659581119099719,13.888824964134432,0.3287512421331566,0.2454545454545454,0.065564738292011,0.0,0.0,10.833333333333258,40.45833333333336,23.625000000002277,68.06249999999991,0.0,0.0,0.5008695652173911,0.2454545454545454,0.0639118457300275,0.0608815426997245,0.0476584022038567,0.0256198347107438,0.0132231404958677,0.0,0.0169286577992744,0.0,0.0578842315369261,0.0,0.0560799555802332,6922.0,884.0,207.0,1712.0,0.844645943517905,any,168.0,all,,,,all
CA,pop_abnormal,PerRI,soc_rate,9668.0,3630,6038,0.2269459206001875,11.851536111849551,0.2452798940046373,0.3151515151515151,0.040495867768595,0.0,0.0,0.0,47.333333333333485,23.25,80.08333333333326,1.0,0.0,0.5008695652173911,0.3151515151515151,0.0391184573002754,0.0380165289256198,0.028099173553719,0.0195592286501377,0.0112947658402203,0.0,0.0048367593712212,0.0,0.0279441117764471,0.0,0.0388672959466962,6922.0,884.0,112.0,1083.0,0.7338874268729055,toward_bound,168.0,all,,,,all
CA,pop_abnormal,PerRI,early_sens,9668.0,3630,6038,0.2791497342919662,14.57771590617307,0.2923153362040411,0.3991735537190082,0.049862258953168,0.0,0.0,0.0,44.25,23.58333333333303,72.08333333333326,1.0,0.0,0.5008695652173911,0.3991735537190082,0.0484848484848484,0.0465564738292011,0.0352617079889807,0.0234159779614325,0.0134986225895316,0.0,0.0072551390568319,0.0,0.0409181636726546,0.0,0.0449750138811771,6922.0,884.0,141.0,1322.0,0.7546648398041585,toward_bound,168.0,all,,,,all
