analyte,direction,target_sensitivity,method,n_strata,n,n_events,prevalence,flag_rate,sensitivity,specificity,ppv,rr,tp,fp,tn,fn,n_population,n_events_population,auc,auc_lo,auc_hi,auprc,auprc_norm,auc_within_position,n_endpoints,age_band,sex,tp_norm,fp_norm,pop_pos,pop_neg,gap_hours,horizon_hours,min_normal_frac
ALT,low,0.2,Gaussian_eb,,178,5,0.0163934426229508,0.095505617977528,0.2,0.907514450867052,0.0347878544138347,2.122059119243917,1.0,16.0,157.0,4.0,,,,,,,,,,80.0,1.0,1.0,27.745664739884397,5.0,300.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set,,250,7,0.0172413793103448,0.016,0.1428571428571428,0.9876543209876544,0.16875,9.7875,1.0,3.0,240.0,6.0,,,,,,,,,,50.0,0.0,1.0,4.925925925925926,7.0,399.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set,,250,7,0.0424836601307189,0.012,0.1428571428571428,0.9917695473251028,0.4350640407657347,10.240738190331909,1.0,2.0,241.0,6.0,,,,,,,,,,50.0,1.0,1.8571428571428568,2.411522633744856,13.0,293.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set,,428,12,0.0218978102189781,0.0654205607476635,0.1666666666666666,0.9375,0.056338028169014,2.572769953051643,2.0,26.0,390.0,10.0,,,,,,,,,,60.0,0.0,2.0,33.5,12.0,536.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set,,392,11,0.0348837209302325,0.0510204081632653,0.1818181818181818,0.952755905511811,0.1221153846153846,3.5006410256410256,2.0,18.0,363.0,9.0,,,,,,,,,,60.0,1.0,2.727272727272727,19.606299212598422,15.0,415.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set,,392,11,0.0247619047619047,0.0612244897959183,0.1818181818181818,0.9422572178477692,0.0740303415290337,2.9896868694417456,2.0,22.0,359.0,9.0,,,,,,,,,,70.0,0.0,2.363636363636364,29.564304461942257,13.0,512.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set,,392,11,0.0329670329670329,0.1760204081632653,0.1818181818181818,0.8241469816272966,0.0340472431562956,1.0327663757409666,2.0,67.0,314.0,9.0,,,,,,,,,,70.0,1.0,2.727272727272727,77.3753280839895,15.0,440.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set,,214,6,0.023728813559322,0.0327102803738317,0.1666666666666666,0.971153846153846,0.1231393775372124,5.189445196211096,1.0,6.0,202.0,5.0,,,,,,,,,,80.0,0.0,1.1666666666666667,8.307692307692308,7.0,288.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set,,178,5,0.0163934426229508,0.0674157303370786,0.2,0.9364161849710982,0.0498128419234091,3.0385833573279584,1.0,11.0,162.0,4.0,,,,,,,,,,80.0,1.0,1.0,19.07514450867052,5.0,300.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_334f7e21,,250,7,0.0172413793103448,0.016,0.1428571428571428,0.9876543209876544,0.16875,9.7875,1.0,3.0,240.0,6.0,,,,,,,,,,50.0,0.0,1.0,4.925925925925926,7.0,399.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_334f7e21,,250,7,0.0424836601307189,0.012,0.1428571428571428,0.9917695473251028,0.4350640407657347,10.240738190331909,1.0,2.0,241.0,6.0,,,,,,,,,,50.0,1.0,1.8571428571428568,2.411522633744856,13.0,293.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_334f7e21,,428,12,0.0218978102189781,0.0420560747663551,0.1666666666666666,0.9615384615384616,0.0884353741496598,4.038548752834467,2.0,16.0,400.0,10.0,,,,,,,,,,60.0,0.0,2.0,20.615384615384617,12.0,536.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_334f7e21,,392,11,0.0348837209302325,0.0561224489795918,0.1818181818181818,0.94750656167979,0.1112625328531101,3.189525941789156,2.0,20.0,361.0,9.0,,,,,,,,,,60.0,1.0,2.727272727272727,21.78477690288714,15.0,415.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_334f7e21,,392,11,0.0247619047619047,0.0688775510204081,0.1818181818181818,0.9343832020997376,0.0657306278449431,2.6545061245073187,2.0,25.0,356.0,9.0,,,,,,,,,,70.0,0.0,2.363636363636364,33.59580052493438,13.0,512.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_334f7e21,,392,11,0.0329670329670329,0.1045918367346938,0.1818181818181818,0.8976377952755905,0.0570957590289225,1.731904690543983,2.0,39.0,342.0,9.0,,,,,,,,,,70.0,1.0,2.727272727272727,45.03937007874016,15.0,440.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_334f7e21,,214,6,0.023728813559322,0.0373831775700934,0.1666666666666666,0.966346153846154,0.1074380165289256,4.527744982290438,1.0,7.0,201.0,5.0,,,,,,,,,,80.0,0.0,1.1666666666666667,9.692307692307692,7.0,288.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_334f7e21,,178,5,0.0163934426229508,0.0561797752808988,0.2,0.9479768786127168,0.0602158022972502,3.6731639401322655,1.0,9.0,164.0,4.0,,,,,,,,,,80.0,1.0,1.0,15.606936416184972,5.0,300.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age,,250,7,0.0172413793103448,0.008,0.1428571428571428,0.9958847736625516,0.3785046728971962,21.95327102803738,1.0,1.0,242.0,6.0,,,,,,,,,,50.0,0.0,1.0,1.6419753086419753,7.0,399.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age,,250,7,0.0424836601307189,0.012,0.1428571428571428,0.9917695473251028,0.4350640407657347,10.240738190331909,1.0,2.0,241.0,6.0,,,,,,,,,,50.0,1.0,1.8571428571428568,2.411522633744856,13.0,293.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age,,428,12,0.0218978102189781,0.0397196261682243,0.1666666666666666,0.9639423076923076,0.0937781785392245,4.28253681995792,2.0,15.0,401.0,10.0,,,,,,,,,,60.0,0.0,2.0,19.32692307692308,12.0,536.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age,,392,11,0.0348837209302325,0.0561224489795918,0.1818181818181818,0.94750656167979,0.1112625328531101,3.189525941789156,2.0,20.0,361.0,9.0,,,,,,,,,,60.0,1.0,2.727272727272727,21.78477690288714,15.0,415.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age,,392,11,0.0247619047619047,0.0459183673469387,0.1818181818181818,0.958005249343832,0.0990421724089664,3.9997800395928738,2.0,16.0,365.0,9.0,,,,,,,,,,70.0,0.0,2.363636363636364,21.501312335958005,13.0,512.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age,,392,11,0.0329670329670329,0.1862244897959183,0.1818181818181818,0.8136482939632546,0.0321908356098797,0.9764553468330188,2.0,71.0,310.0,9.0,,,,,,,,,,70.0,1.0,2.727272727272727,81.99475065616798,15.0,440.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age,,214,6,0.023728813559322,0.0373831775700934,0.1666666666666666,0.966346153846154,0.1074380165289256,4.527744982290438,1.0,7.0,201.0,5.0,,,,,,,,,,80.0,0.0,1.1666666666666667,9.692307692307692,7.0,288.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age,,178,5,0.0163934426229508,0.1123595505617977,0.2,0.8901734104046243,0.029456836369828,1.7968670185595097,1.0,19.0,154.0,4.0,,,,,,,,,,80.0,1.0,1.0,32.947976878612714,5.0,300.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_set,,250,7,0.0172413793103448,0.02,0.1428571428571428,0.9835390946502056,0.132137030995106,7.66394779771615,1.0,4.0,239.0,6.0,,,,,,,,,,50.0,0.0,1.0,6.567901234567901,7.0,399.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_set,,250,7,0.0424836601307189,0.016,0.1428571428571428,0.9876543209876544,0.3392396907216495,7.985180412371134,1.0,3.0,240.0,6.0,,,,,,,,,,50.0,1.0,1.8571428571428568,3.617283950617284,13.0,293.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_set,,428,12,0.0218978102189781,0.0560747663551401,0.1666666666666666,0.9471153846153846,0.0659062103929024,3.009716941275877,2.0,22.0,394.0,10.0,,,,,,,,,,60.0,0.0,2.0,28.346153846153847,12.0,536.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_set,,392,11,0.0348837209302325,0.0535714285714285,0.1818181818181818,0.9501312335958004,0.1164366118270259,3.3378495390414096,2.0,19.0,362.0,9.0,,,,,,,,,,60.0,1.0,2.727272727272727,20.695538057742784,15.0,415.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_set,,392,11,0.0247619047619047,0.0561224489795918,0.1818181818181818,0.94750656167979,0.0808349517732116,3.2644884369950877,2.0,20.0,361.0,9.0,,,,,,,,,,70.0,0.0,2.363636363636364,26.876640419947503,13.0,512.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_set,,392,11,0.0329670329670329,0.0943877551020408,0.1818181818181818,0.9081364829396326,0.0632085384062379,1.9173256649892163,2.0,35.0,346.0,9.0,,,,,,,,,,70.0,1.0,2.727272727272727,40.41994750656168,15.0,440.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_set,,214,6,0.023728813559322,0.0373831775700934,0.1666666666666666,0.966346153846154,0.1074380165289256,4.527744982290438,1.0,7.0,201.0,5.0,,,,,,,,,,80.0,0.0,1.1666666666666667,9.692307692307692,7.0,288.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_set,,178,5,0.0163934426229508,0.0898876404494382,0.2,0.9132947976878611,0.0370211855339182,2.2582923175690133,1.0,15.0,158.0,4.0,,,,,,,,,,80.0,1.0,1.0,26.01156069364162,5.0,300.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_co,,250,7,0.0172413793103448,0.004,0.1428571428571428,1.0,1.0,58.0,1.0,0.0,243.0,6.0,,,,,,,,,,50.0,0.0,1.0,0.0,7.0,399.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_co,,250,7,0.0424836601307189,0.024,0.1428571428571428,0.9794238683127572,0.235500223646936,5.5433129566124935,1.0,5.0,238.0,6.0,,,,,,,,,,50.0,1.0,1.8571428571428568,6.02880658436214,13.0,293.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_co,,428,12,0.0218978102189781,0.0537383177570093,0.1666666666666666,0.9495192307692308,0.0688285903375248,3.1431722920803,2.0,21.0,395.0,10.0,,,,,,,,,,60.0,0.0,2.0,27.057692307692307,12.0,536.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_co,,392,11,0.0348837209302325,0.0714285714285714,0.1818181818181818,0.931758530183727,0.0878419920073778,2.518137104211497,2.0,26.0,355.0,9.0,,,,,,,,,,60.0,1.0,2.727272727272727,28.32020997375328,15.0,415.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_co,,392,11,0.0247619047619047,0.0535714285714285,0.1818181818181818,0.9501312335958004,0.084728946062918,3.421745898694767,2.0,19.0,362.0,9.0,,,,,,,,,,70.0,0.0,2.363636363636364,25.53280839895013,13.0,512.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_co,,392,11,0.0329670329670329,0.1607142857142857,0.1818181818181818,0.8398950131233596,0.037271334007239,1.1305637982195844,2.0,61.0,320.0,9.0,,,,,,,,,,70.0,1.0,2.727272727272727,70.44619422572178,15.0,440.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_co,,214,6,0.023728813559322,0.0841121495327102,0.1666666666666666,0.9182692307692308,0.0472236637259989,1.9901401141670991,1.0,17.0,191.0,5.0,,,,,,,,,,80.0,0.0,1.1666666666666667,23.53846153846154,7.0,288.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_co,,178,5,0.0163934426229508,0.0898876404494382,0.2,0.9132947976878611,0.0370211855339182,2.2582923175690133,1.0,15.0,158.0,4.0,,,,,,,,,,80.0,1.0,1.0,26.01156069364162,5.0,300.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set_co,,250,7,0.0172413793103448,0.012,0.1428571428571428,0.9917695473251028,0.2334293948126801,13.538904899135446,1.0,2.0,241.0,6.0,,,,,,,,,,50.0,0.0,1.0,3.2839506172839505,7.0,399.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set_co,,250,7,0.0424836601307189,0.02,0.1428571428571428,0.9835390946502056,0.2780075684238318,6.543870456745578,1.0,4.0,239.0,6.0,,,,,,,,,,50.0,1.0,1.8571428571428568,4.823045267489712,13.0,293.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set_co,,428,12,0.0218978102189781,0.0771028037383177,0.1666666666666666,0.9254807692307692,0.0476845483723062,2.177594375668653,2.0,31.0,385.0,10.0,,,,,,,,,,60.0,0.0,2.0,39.94230769230769,12.0,536.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set_co,,392,11,0.0348837209302325,0.0510204081632653,0.1818181818181818,0.952755905511811,0.1221153846153846,3.5006410256410256,2.0,18.0,363.0,9.0,,,,,,,,,,60.0,1.0,2.727272727272727,19.606299212598422,15.0,415.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set_co,,392,11,0.0247619047619047,0.0637755102040816,0.1818181818181818,0.9396325459317584,0.0710402891524791,2.8689347542347354,2.0,23.0,358.0,9.0,,,,,,,,,,70.0,0.0,2.363636363636364,30.908136482939632,13.0,512.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set_co,,392,11,0.0329670329670329,0.0586734693877551,0.1818181818181818,0.9448818897637796,0.1010878217033695,3.0663305916688777,2.0,21.0,360.0,9.0,,,,,,,,,,70.0,1.0,2.727272727272727,24.251968503937007,15.0,440.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set_co,,214,6,0.023728813559322,0.0420560747663551,0.1666666666666666,0.9615384615384616,0.0952879581151832,4.015706806282723,1.0,8.0,200.0,5.0,,,,,,,,,,80.0,0.0,1.1666666666666667,11.076923076923077,7.0,288.0,24.0,168.0,0.8
ALT,low,0.2,NORMA_q_age_set_co,,178,5,0.0163934426229508,0.0617977528089887,0.2,0.9421965317919077,0.0545225338796092,3.3258745666561613,1.0,10.0,163.0,4.0,,,,,,,,,,80.0,1.0,1.0,17.341040462427745,5.0,300.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,120,8,0.0608108108108108,0.0583333333333333,0.25,0.9553571428571428,0.26610348468849,4.375923970432947,2.0,5.0,107.0,6.0,,,,,,,,,,40.0,0.0,2.25,6.205357142857143,9.0,139.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,120,8,0.0689655172413793,0.075,0.25,0.9375,0.2285714285714285,3.314285714285714,2.0,7.0,105.0,6.0,,,,,,,,,,40.0,1.0,2.5,8.4375,10.0,135.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,345,23,0.0685714285714285,0.0840579710144927,0.217391304347826,0.9254658385093169,0.1767676767676768,2.5778619528619533,5.0,24.0,298.0,18.0,,,,,,,,,,50.0,0.0,5.217391304347826,24.29813664596273,24.0,326.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,210,14,0.0498220640569395,0.0666666666666666,0.2142857142857142,0.9438775510204082,0.1668085106382978,3.348085106382979,3.0,11.0,185.0,11.0,,,,,,,,,,50.0,1.0,3.0,14.98469387755102,14.0,267.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,450,30,0.0622641509433962,0.0577777777777777,0.2,0.9523809523809524,0.2180616740088105,3.502202643171806,6.0,20.0,400.0,24.0,,,,,,,,,,60.0,0.0,6.6,23.666666666666668,33.0,497.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,405,27,0.0679824561403508,0.0765432098765432,0.1851851851851851,0.9312169312169312,0.1641452344931921,2.414523449319213,5.0,26.0,352.0,22.0,,,,,,,,,,60.0,1.0,5.7407407407407405,29.232804232804234,31.0,425.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,510,34,0.077490774907749,0.0392156862745098,0.2058823529411764,0.972689075630252,0.3877166541070083,5.0033911077618685,7.0,13.0,463.0,27.0,,,,,,,,,,70.0,0.0,8.647058823529411,13.655462184873947,42.0,500.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,450,30,0.0616570327552986,0.0422222222222222,0.2,0.969047619047619,0.2980374764386295,4.833795320989023,6.0,13.0,407.0,24.0,,,,,,,,,,70.0,1.0,6.4,15.073809523809524,32.0,487.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,255,17,0.0677966101694915,0.0980392156862745,0.1764705882352941,0.907563025210084,0.1219158200290275,1.7982583454281569,3.0,22.0,216.0,14.0,,,,,,,,,,80.0,0.0,3.5294117647058822,25.42016806722689,20.0,275.0,24.0,168.0,0.8
AST,high,0.2,PopRI,,285,19,0.0529247910863509,0.0666666666666666,0.2105263157894736,0.943609022556391,0.172615184944841,3.2615184944841014,4.0,15.0,251.0,15.0,,,,,,,,,,80.0,1.0,4.0,19.172932330827063,19.0,340.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,120,8,0.0608108108108108,0.15,0.25,0.8571428571428571,0.1017770597738287,1.6736672051696284,2.0,16.0,96.0,6.0,,,,,,,,,,40.0,0.0,2.25,19.857142857142858,9.0,139.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,120,8,0.0689655172413793,0.075,0.25,0.9375,0.2285714285714285,3.314285714285714,2.0,7.0,105.0,6.0,,,,,,,,,,40.0,1.0,2.5,8.4375,10.0,135.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,345,23,0.0685714285714285,0.0695652173913043,0.217391304347826,0.9409937888198758,0.2133604267208534,3.1115062230124457,5.0,19.0,303.0,18.0,,,,,,,,,,50.0,0.0,5.217391304347826,19.236024844720497,24.0,326.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,210,14,0.0498220640569395,0.1857142857142857,0.2142857142857142,0.8163265306122449,0.0576470588235294,1.1570588235294117,3.0,36.0,160.0,11.0,,,,,,,,,,50.0,1.0,3.0,49.04081632653061,14.0,267.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,450,30,0.0622641509433962,0.1733333333333333,0.2,0.8285714285714286,0.0718954248366013,1.1546840958605664,6.0,72.0,348.0,24.0,,,,,,,,,,60.0,0.0,6.6,85.2,33.0,497.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,405,27,0.0679824561403508,0.0567901234567901,0.1851851851851851,0.9523809523809524,0.2209775967413442,3.25050916496945,5.0,18.0,360.0,22.0,,,,,,,,,,60.0,1.0,5.7407407407407405,20.23809523809524,31.0,425.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,510,34,0.077490774907749,0.0941176470588235,0.2058823529411764,0.9138655462184874,0.1672083197920051,2.157783555411114,7.0,41.0,435.0,27.0,,,,,,,,,,70.0,0.0,8.647058823529411,43.0672268907563,42.0,500.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,450,30,0.0616570327552986,0.1,0.2,0.9071428571428573,0.1239795212397952,2.010792860107929,6.0,39.0,381.0,24.0,,,,,,,,,,70.0,1.0,6.4,45.22142857142857,32.0,487.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,255,17,0.0677966101694915,0.0745098039215686,0.1764705882352941,0.9327731092436976,0.1603053435114503,2.364503816793893,3.0,16.0,222.0,14.0,,,,,,,,,,80.0,0.0,3.5294117647058822,18.48739495798319,20.0,275.0,24.0,168.0,0.8
AST,high,0.2,PerRI,,285,19,0.0529247910863509,0.1052631578947368,0.2105263157894736,0.9022556390977444,0.1074313408723748,2.0298869143780296,4.0,26.0,240.0,15.0,,,,,,,,,,80.0,1.0,4.0,33.233082706766915,19.0,340.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,120,8,0.0608108108108108,0.05,0.25,0.9642857142857144,0.3118811881188119,5.128712871287129,2.0,4.0,108.0,6.0,,,,,,,,,,40.0,0.0,2.25,4.964285714285714,9.0,139.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,120,8,0.0689655172413793,0.0833333333333333,0.25,0.9285714285714286,0.2058823529411765,2.9852941176470598,2.0,8.0,104.0,6.0,,,,,,,,,,40.0,1.0,2.5,9.642857142857142,10.0,135.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,345,23,0.0685714285714285,0.0463768115942029,0.217391304347826,0.9658385093167702,0.3190277250284846,4.652487656665401,5.0,11.0,311.0,18.0,,,,,,,,,,50.0,0.0,5.217391304347826,11.13664596273292,24.0,326.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,210,14,0.0498220640569395,0.0142857142857142,0.2142857142857142,1.0,1.0,20.071428571428573,3.0,0.0,196.0,11.0,,,,,,,,,,50.0,1.0,3.0,0.0,14.0,267.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,450,30,0.0622641509433962,0.0711111111111111,0.2,0.938095238095238,0.1766280107047279,2.8367528991971454,6.0,26.0,394.0,24.0,,,,,,,,,,60.0,0.0,6.6,30.766666666666666,33.0,497.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,405,27,0.0679824561403508,0.0617283950617283,0.1851851851851851,0.9470899470899472,0.2033739456419868,2.9915651358950326,5.0,20.0,358.0,22.0,,,,,,,,,,60.0,1.0,5.7407407407407405,22.486772486772487,31.0,425.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,510,34,0.077490774907749,0.0607843137254901,0.2058823529411764,0.9495798319327732,0.2553983618763961,3.295855050881112,7.0,24.0,452.0,27.0,,,,,,,,,,70.0,0.0,8.647058823529411,25.210084033613445,42.0,500.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,450,30,0.0616570327552986,0.0577777777777777,0.2,0.9523809523809524,0.2162858062439652,3.507885420019312,6.0,20.0,400.0,24.0,,,,,,,,,,70.0,1.0,6.4,23.19047619047619,32.0,487.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,255,17,0.0677966101694915,0.1215686274509803,0.1764705882352941,0.8823529411764706,0.0983606557377049,1.4508196721311477,3.0,28.0,210.0,14.0,,,,,,,,,,80.0,0.0,3.5294117647058822,32.35294117647059,20.0,275.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m2,,285,19,0.0529247910863509,0.0666666666666666,0.2105263157894736,0.943609022556391,0.172615184944841,3.2615184944841014,4.0,15.0,251.0,15.0,,,,,,,,,,80.0,1.0,4.0,19.172932330827063,19.0,340.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,120,8,0.0608108108108108,0.0666666666666666,0.25,0.9464285714285714,0.2320441988950276,3.8158379373848983,2.0,6.0,106.0,6.0,,,,,,,,,,40.0,0.0,2.25,7.446428571428571,9.0,139.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,120,8,0.0689655172413793,0.1,0.25,0.9107142857142856,0.1717791411042944,2.49079754601227,2.0,10.0,102.0,6.0,,,,,,,,,,40.0,1.0,2.5,12.053571428571429,10.0,135.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,345,23,0.0685714285714285,0.0898550724637681,0.217391304347826,0.9192546583850932,0.1654194564789287,2.412367073651044,5.0,26.0,296.0,18.0,,,,,,,,,,50.0,0.0,5.217391304347826,26.322981366459626,24.0,326.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,210,14,0.0498220640569395,0.0380952380952381,0.2142857142857142,0.9744897959183674,0.3057722308892355,6.137285491419656,3.0,5.0,191.0,11.0,,,,,,,,,,50.0,1.0,3.0,6.811224489795919,14.0,267.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,450,30,0.0622641509433962,0.0911111111111111,0.2,0.9166666666666666,0.1374522735161402,2.2075668170774034,6.0,35.0,385.0,24.0,,,,,,,,,,60.0,0.0,6.6,41.41666666666666,33.0,497.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,405,27,0.0679824561403508,0.0493827160493827,0.1851851851851851,0.9603174603174603,0.253949678174371,3.735517846693973,5.0,15.0,363.0,22.0,,,,,,,,,,60.0,1.0,5.7407407407407405,16.865079365079364,31.0,425.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,510,34,0.077490774907749,0.0568627450980392,0.2058823529411764,0.953781512605042,0.2722942577401429,3.513892564170415,7.0,22.0,454.0,27.0,,,,,,,,,,70.0,0.0,8.647058823529411,23.10924369747899,42.0,500.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,450,30,0.0616570327552986,0.0488888888888888,0.2,0.961904761904762,0.2564885496183205,4.159923664122137,6.0,16.0,404.0,24.0,,,,,,,,,,70.0,1.0,6.4,18.552380952380958,32.0,487.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,255,17,0.0677966101694915,0.1372549019607843,0.1764705882352941,0.865546218487395,0.0871369294605809,1.2852697095435683,3.0,32.0,206.0,14.0,,,,,,,,,,80.0,0.0,3.5294117647058822,36.97478991596638,20.0,275.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m3,,285,19,0.0529247910863509,0.1017543859649122,0.2105263157894736,0.9060150375939848,0.1112505227938101,2.1020493517356758,4.0,25.0,241.0,15.0,,,,,,,,,,80.0,1.0,4.0,31.954887218045112,19.0,340.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m4,,120,8,0.0608108108108108,0.0583333333333333,0.25,0.9553571428571428,0.26610348468849,4.375923970432947,2.0,5.0,107.0,6.0,,,,,,,,,,40.0,0.0,2.25,6.205357142857143,9.0,139.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m4,,120,8,0.0689655172413793,0.05,0.25,0.9642857142857144,0.3414634146341463,4.951219512195123,2.0,4.0,108.0,6.0,,,,,,,,,,40.0,1.0,2.5,4.821428571428571,10.0,135.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m4,,345,23,0.0685714285714285,0.0405797101449275,0.217391304347826,0.9720496894409938,0.3641092327698309,5.3099263112267,5.0,9.0,313.0,18.0,,,,,,,,,,50.0,0.0,5.217391304347826,9.111801242236025,24.0,326.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m4,,210,14,0.0498220640569395,0.0142857142857142,0.2142857142857142,1.0,1.0,20.071428571428573,3.0,0.0,196.0,11.0,,,,,,,,,,50.0,1.0,3.0,0.0,14.0,267.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m4,,450,30,0.0622641509433962,0.0777777777777777,0.2,0.930952380952381,0.1613034623217922,2.590631364562118,6.0,29.0,391.0,24.0,,,,,,,,,,60.0,0.0,6.6,34.31666666666667,33.0,497.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m4,,405,27,0.0679824561403508,0.0567901234567901,0.1851851851851851,0.9523809523809524,0.2209775967413442,3.25050916496945,5.0,18.0,360.0,22.0,,,,,,,,,,60.0,1.0,5.7407407407407405,20.23809523809524,31.0,425.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m4,,510,34,0.077490774907749,0.0490196078431372,0.2058823529411764,0.96218487394958,0.3138151875571821,4.049710277523635,7.0,18.0,458.0,27.0,,,,,,,,,,70.0,0.0,8.647058823529411,18.907563025210084,42.0,500.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m4,,450,30,0.0616570327552986,0.0733333333333333,0.2,0.9357142857142856,0.1697291153627581,2.752794089789733,6.0,27.0,393.0,24.0,,,,,,,,,,70.0,1.0,6.4,31.307142857142857,32.0,487.0,24.0,168.0,0.8
AST,high,0.2,Cohen_m4,,255,17,0.0677966101694915,0.0901960784313725,0.1764705882352941,0.9159663865546218,0.1324921135646687,1.9542586750788644,3.0,20.0,218.0,14.0,,,,,,,,,,80.0,0.0,3.5294117647058822,23.10924369747899,20.0,275.0,24.0,168.0,0.8
