dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
eicu,normal,CA,NORMA_normal,22958.0,0.2244739620992351,2.477587678811731,0.2925592735227553,0.3375015452200501,0.0138712185581279,,
eicu,normal,CA,NORMA_marginal,22958.0,0.2850443430063375,3.1431820827363754,0.3793193775261632,-0.1136973601989717,-0.1314826885974904,,
eicu,normal,CA,NORMA_marginal_freq,22958.0,0.229688706723228,2.503644088708321,0.3075647213403729,0.2677992491714155,-0.1105664151370155,,
eicu,normal,CA,NORMA_oracle,22958.0,0.2244739620992351,2.477587678811731,0.2925592735227553,0.3375015452200501,0.0138712185581279,,
eicu,normal,CA,Mean,22958.0,0.4216516954420333,4.640377477813996,0.5375722862031553,-1.236819160329675,-0.3204961624599107,,
eicu,normal,CA,Last,22958.0,0.3399393829799651,3.7594122134610553,0.4708350184993514,-0.7159105489547763,-0.1728690571605935,,
eicu,normal,CA,ARIMA,22958.0,0.3984482726918307,4.40875232830967,0.6009974881518169,-1.7957764713203344,-0.1882588040826952,,
eicu,normal,CA,PopRI,22958.0,0.4707291575921238,5.308861859103351,0.5300508615654983,-1.174664281858126,0.3895635508319526,,
eicu,normal,CA,PerRI,22958.0,0.429832488096782,4.733112859819121,0.556128291305572,-1.393906091896436,-0.3214539991743257,,
eicu,normal,CA,Gaussian_mle,22958.0,0.3003771100578428,3.334230409866288,0.3806612251574976,-0.1215907371553099,0.0711802138921929,,
eicu,normal,CA,Gaussian_trunc,22958.0,1.5013867837306971,16.6980917952523,2.426399386277854,-44.5702810192626,-1.082960688862508,,
eicu,normal,CA,Gaussian_eb,22958.0,0.420205429454211,4.676375570258861,0.6565142719891558,-2.336149278257679,-0.0464027614349891,,
eicu,normal,CA,Cohen_m2,22958.0,0.2935737054723306,3.199450807369976,0.3898756185610216,-0.1765470126225641,-0.1575045689731454,,
eicu,normal,CA,Cohen_m3,22958.0,0.2786098262305999,3.0733335039584406,0.3494377211750065,0.0548587874631191,0.0315969878824053,,
eicu,normal,CA,Cohen_m4,22958.0,0.2436116922170674,2.6832166249549307,0.3066392688436736,0.2721989576030917,0.0161438167069222,,
eicu,all_states,CA,NORMA_normal,55787.0,0.5225899632486211,6.588512050600678,0.6854392630660343,-0.0602751272579371,0.4298519040485063,,
eicu,all_states,CA,NORMA_marginal,55787.0,0.3161531365837119,3.8561159679837984,0.4300327064145463,0.5826661685729269,0.0963023244733925,,
eicu,all_states,CA,NORMA_marginal_freq,55787.0,0.4618342975009769,5.798041448071003,0.6098281821802413,0.160741788681954,0.31327268136567,,
eicu,all_states,CA,NORMA_oracle,55787.0,0.2325854258550541,2.809990787210224,0.3127062142502331,0.7793247428144757,-0.000402404008363,,
eicu,all_states,CA,Mean,55787.0,0.3839359711140228,4.592361057598718,0.4992168718599809,0.4375821097024843,-0.0731894743027317,,
eicu,all_states,CA,Last,55787.0,0.3232607045770342,3.870915264553369,0.4575617822338985,0.5275236184614713,-0.0457890021248444,,
eicu,all_states,CA,ARIMA,55787.0,0.3741471887353596,4.47506048296736,0.578807891396244,0.2439517631397005,-0.0601297991506433,,
eicu,all_states,CA,PopRI,55787.0,1.0347081936651896,12.96695390122144,1.198108101938345,-2.239460044443275,0.9961651639270784,,
eicu,all_states,CA,PerRI,55787.0,0.3910554157211259,4.672875229248369,0.5170395144921135,0.3967072754576743,-0.0889715359865657,,
