outcome,analyte,method,n,n_flagged,flag_rate,logrank_p,rr_24h,rr_72h,rr_168h,rr_720h,landmark_hours,anchor,target_sensitivity
aki,ALP,Gaussian_trunc,3114,624,0.2003853564547206,0.3694791611007024,1.603129630191678,1.2013461983627147,1.0538980405313192,1.1981370783678442,24.0,sensitivity,0.25
aki,ALP,Gaussian_trunc,3114,150,0.048169556840077,0.1525751272062295,1.1990116564924185,0.3402156986694119,0.1779420513972192,0.1230775592761974,24.0,soc_rate,0.25
aki,ALP,Gaussian_trunc,1581,385,0.243516761543327,0.5439041083695197,1.829355288381616,0.637818196277753,1.271239810576106,1.070073091095879,72.0,sensitivity,0.25
aki,ALP,Gaussian_trunc,1581,181,0.1144845034788108,0.1165922730045094,0.0,0.0,0.5789559455550132,0.4131167839739786,72.0,soc_rate,0.25
aki,ALP,Gaussian_trunc,503,106,0.2107355864811133,0.7803501085414131,0.6518342060036814,0.8082092516797528,1.4707671254045511,0.7762863876993173,168.0,sensitivity,0.25
aki,ALP,Gaussian_trunc,503,88,0.1749502982107356,0.3638078233685236,0.0,0.5096959668147057,0.4344153511707872,0.2524346088532412,168.0,soc_rate,0.25
aki,ALP,NORMA_334f7e21,4114,623,0.1514341273699562,0.0004014762419804,2.1000727298749564,1.937840825906578,1.705518117370182,1.368679935009786,0.0,sensitivity,0.25
aki,ALP,NORMA_334f7e21,3114,513,0.1647398843930635,0.0233696759257375,2.7095003876967056,1.976075362042788,1.2110766661975203,1.203740579707692,24.0,sensitivity,0.25
aki,ALP,NORMA_334f7e21,3114,150,0.048169556840077,0.8095127557387656,1.377927069186374,0.7039354394940857,1.1644513335663544,0.7876142347290088,24.0,soc_rate,0.25
aki,ALP,NORMA_334f7e21,1581,361,0.228336495888678,0.7730127773192861,1.5376171457265786,1.0671899691421327,1.2402566614787742,0.8288255158823117,72.0,sensitivity,0.25
aki,ALP,NORMA_334f7e21,1581,181,0.1144845034788108,0.5342164481372947,1.1155852851495622,0.963296068811754,0.7016635705025109,0.4880119225813689,72.0,soc_rate,0.25
aki,ALP,NORMA_334f7e21,503,105,0.2087475149105367,0.760445964409455,1.853137495106408,1.6790523243201,1.3670997926349526,0.7156185202489079,168.0,sensitivity,0.25
aki,ALP,NORMA_334f7e21,503,88,0.1749502982107356,0.3377486769371989,0.0,0.6526418251453715,0.5519441833182566,0.3108985837799058,168.0,soc_rate,0.25
aki,ALP,NORMA_q_age,4114,667,0.1621293145357316,0.0043091076239329,2.2454577043777566,1.7133804750976154,1.502178018001178,1.144641284967714,0.0,sensitivity,0.25
aki,ALP,NORMA_q_age,3114,567,0.1820809248554913,0.1200047975516232,2.418818841159124,1.7157844510530753,1.2167340121845431,0.9602991752642012,24.0,sensitivity,0.25
aki,ALP,NORMA_q_age,3114,150,0.048169556840077,0.936806487652968,2.081333275825989,0.9092836614531408,1.0347549257156643,0.7033889258314885,24.0,soc_rate,0.25
aki,ALP,NORMA_q_age,1581,387,0.2447817836812144,0.898826440909199,1.8337612307506417,0.8637999545296187,0.981947726016207,0.8683649369735852,72.0,sensitivity,0.25
aki,ALP,NORMA_q_age,1581,181,0.1144845034788108,0.8705382616654413,1.8503387613022853,1.2575199989423853,0.8199141144606292,0.5716029641713876,72.0,soc_rate,0.25
aki,ALP,NORMA_q_age,503,122,0.2425447316103379,0.9599386466791604,1.4545196355707586,0.6354751876144368,1.1690314036620173,0.6129326614073561,168.0,sensitivity,0.25
aki,ALP,NORMA_q_age,503,88,0.1749502982107356,0.3133977057647874,0.809538019917881,0.3998072984512083,0.3419427301515201,0.1979666971758588,168.0,soc_rate,0.25
aki,ALP,NORMA_q_age_set,4114,639,0.1553232863393291,0.0008796911523727,2.3885646443421717,1.835737308879589,1.584858072694166,1.22926454854876,0.0,sensitivity,0.25
aki,ALP,NORMA_q_age_set,3114,499,0.1602440590879897,0.0166176274484226,2.755635634442917,2.061622997791233,1.4237884807604155,1.1404548081397854,24.0,sensitivity,0.25
aki,ALP,NORMA_q_age_set,3114,150,0.048169556840077,0.7688953398733873,2.034979038738049,0.887929471609863,1.3302836051049554,0.8987692393645457,24.0,soc_rate,0.25
aki,ALP,NORMA_q_age_set,1581,354,0.2239089184060721,0.3673719492310456,1.5543161617181211,1.1320604213323726,1.2864466391713751,1.1030837948351655,72.0,sensitivity,0.25
aki,ALP,NORMA_q_age_set,1581,181,0.1144845034788108,0.7832339381215944,1.814479386365204,1.225800341513171,1.114243613673856,0.7726650710089329,72.0,soc_rate,0.25
aki,ALP,NORMA_q_age_set,503,93,0.1848906560636183,0.6052816804641674,2.1264293253273108,0.9287798925400778,1.68915817134623,0.8688641337126212,168.0,sensitivity,0.25
aki,ALP,NORMA_q_age_set,503,88,0.1749502982107356,0.9077941867387208,0.8343648178813786,0.4139466605894346,1.1556010941454895,0.6369530473373579,168.0,soc_rate,0.25
