dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
ehrshot,normal,HCT,Gaussian_eb,161.0,1.6924311203832425,4.081515831063789,2.0980939887553176,0.5130637491974395,0.1801416075939949,,
ehrshot,normal,HCT,Cohen_m2,161.0,2.564294139790979,6.131984090548145,3.2460198707346977,-0.1655330064745281,-0.5841648457213215,,
ehrshot,normal,HCT,Cohen_m3,161.0,2.5205820450871625,5.970710627812164,3.2846059789374453,-0.193407565746986,-0.8678470350940773,,
ehrshot,normal,HCT,Cohen_m4,161.0,2.47356368355129,5.84614408215543,3.236395610200114,-0.1586317770909009,-1.3679224049822878,,
ehrshot,all_states,HCT,NORMA_normal,742.0,7.323632749778562,25.84683694720064,9.232902224866994,-0.9148360202191016,6.930777462859039,,
ehrshot,all_states,HCT,NORMA_marginal,742.0,2.000432049974953,6.263127636166785,2.790758199259218,0.8250558058164821,0.386930738872946,,
ehrshot,all_states,HCT,NORMA_marginal_freq,742.0,2.602564863431802,8.145342574377448,3.43518109966965,0.7349337763901302,0.6286876825018082,,
ehrshot,all_states,HCT,NORMA_oracle,742.0,1.7122784570863625,5.456793887863234,2.388311818495648,0.8718740286188131,0.2714670500022703,,
ehrshot,all_states,HCT,Mean,742.0,3.650676391742865,11.6425206284985,4.755621833861304,0.4919929490995085,0.5241702870061637,,
ehrshot,all_states,HCT,Last,742.0,2.29878710055287,6.964557561311373,3.2919130193872808,0.7565824882992127,-0.1370619796999702,,
ehrshot,all_states,HCT,ARIMA,742.0,2.8166873676642634,8.429580280365558,4.567249796388813,0.531440609890862,-0.1959288961725411,,
ehrshot,all_states,HCT,PopRI,742.0,10.948045822102424,38.12468651786397,12.732790960092888,-2.6416846350930183,10.688207547169812,,
ehrshot,all_states,HCT,PerRI,742.0,3.7079745206461374,11.755658601330117,4.99699636531017,0.4391158304468884,0.3332647495116773,,
ehrshot,all_states,HCT,Gaussian_mle,742.0,10.039517031604074,35.25905236873843,12.076003028029286,-2.27568055006912,9.619000409522783,,
ehrshot,all_states,HCT,Gaussian_trunc,742.0,11.207273793417086,37.96742482459372,13.794529451620276,-3.274338347531362,7.499306517727814,,
ehrshot,all_states,HCT,Gaussian_eb,742.0,9.794061504977837,34.45753212468669,11.83934290959164,-2.148547970112705,9.344636720025596,,
ehrshot,all_states,HCT,Cohen_m2,742.0,8.39999337106381,29.707518986673232,10.182197895306269,-1.3288321204148592,7.492555780744939,,
ehrshot,all_states,HCT,Cohen_m3,742.0,7.384798515710549,26.09926583526009,9.005528156159402,-0.8216858809529344,6.433033984819192,,
ehrshot,all_states,HCT,Cohen_m4,742.0,5.920034358186542,20.98019734437692,7.387440651265892,-0.2258663541708518,4.688037705742767,,
ehrshot,normal,HDL,NORMA_normal,77.0,5.966563237177861,10.08577726597476,7.961593694753693,0.6759288965681578,0.8155298604593648,,
