dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
mimiciv,normal,MCV,PopRI,5489.0,3.92730916378211,4.3158341869503305,4.713904574567755,-0.1041861467019051,-1.4479868828566222,,
mimiciv,normal,MCV,PerRI,5489.0,2.4776972354535443,2.7453562824839235,3.582136299896232,0.3623755908337858,-0.2719879711251649,,
mimiciv,normal,MCV,Gaussian_mle,5489.0,2.172825473775701,2.407018897474269,2.916446683474005,0.5773422824080369,-0.3974774048100103,,
mimiciv,normal,MCV,Gaussian_trunc,5489.0,5.246356277775625,5.771260117658537,13.20761498527941,-7.668211940552407,0.7698807587167895,,
mimiciv,normal,MCV,Gaussian_eb,5489.0,2.131413009648873,2.36007124578613,2.838510030821921,0.5996299453507572,-0.388541205237103,,
mimiciv,normal,MCV,Cohen_m2,5489.0,2.328846323183921,2.600671914098301,3.149135092103688,0.5072083916721222,0.2605414978683397,,
mimiciv,normal,MCV,Cohen_m3,5489.0,2.4195130206257685,2.690808972731701,3.217044579456515,0.4857256322867782,0.0656494818916953,,
mimiciv,normal,MCV,Cohen_m4,5489.0,1.999500888317829,2.217989191669672,2.6993007194691025,0.6379377369279915,-0.0115225596122998,,
mimiciv,all_states,MCV,NORMA_normal,6722.0,2.161781796810351,2.337251159960039,3.438694654596985,0.7703372613201608,-0.5151336338505154,,
mimiciv,all_states,MCV,NORMA_marginal,6722.0,1.6806879982209932,1.8473850221642405,2.5041672862484057,0.8782048519083916,-0.0305111822055051,,
mimiciv,all_states,MCV,NORMA_marginal_freq,6722.0,2.1515717118851336,2.3343099468077986,3.4094677282056125,0.7742246727552975,-0.3299355780505882,,
mimiciv,all_states,MCV,NORMA_oracle,6722.0,1.4768088720129275,1.6235757817558027,2.086448225234284,0.9154490411967474,-0.0043318662498721,,
mimiciv,all_states,MCV,Mean,6722.0,2.687172214557247,2.938596645018506,3.833164500778082,0.7146234868598702,-0.5353263714814492,,
mimiciv,all_states,MCV,Last,6722.0,1.7317465044706573,1.901380818060311,2.653007141337297,0.8632963374327247,-0.0923534666842841,,
mimiciv,all_states,MCV,ARIMA,6722.0,2.1546693131615133,2.3747256181771075,3.696151351177125,0.7346599507550311,-0.05215580171984,,
mimiciv,all_states,MCV,PopRI,6722.0,5.772909848259447,6.266515190309406,7.560228760496496,-0.1101283301019522,-2.381210949122285,,
mimiciv,all_states,MCV,PerRI,6722.0,2.801890397375598,3.0628096713231017,4.166275165320371,0.6628685937023913,-0.5452772742006115,,
mimiciv,all_states,MCV,Gaussian_mle,6722.0,3.65551697621147,3.9958096998249855,5.758927232628231,0.3558507665205752,-1.0870895415822075,,
mimiciv,all_states,MCV,Gaussian_trunc,6722.0,7.384513965776631,7.972679313607959,15.485882189856005,-3.657739702332859,1.1859739229005153,,
