dataset,target_state,analyte,method,n,mae,mape,rmse,r2,bias,n_analytes,n_targets
chs,normal,ALB,ARIMA,13.0,0.6973354449494404,14.269812980406346,0.9985065590483976,-2.149438579485524,-0.1341278783953258,,
chs,normal,ALB,PopRI,13.0,0.4930769230769229,10.72055342780945,0.5774679478284753,-0.0533848471594498,-0.1299999999999999,,
chs,normal,ALB,PerRI,13.0,0.5787153846153845,12.263369659443857,0.7203669134545255,-0.6392259245759828,-0.3063461538461538,,
chs,normal,ALB,Gaussian_mle,13.0,0.4831388888888888,10.864822777196476,0.5744270681401259,-0.0423200505313678,0.013232905982906,,
chs,normal,ALB,Gaussian_trunc,13.0,2.027931571026505,43.708322557592005,3.304104275996385,-33.48567960989182,0.6054231623151229,,
chs,normal,ALB,Cohen_m2,13.0,0.58757677591764,12.462007651550293,0.6892793814938125,-0.5007967280901995,-0.3391880394862248,,
chs,normal,ALB,Cohen_m3,13.0,0.5779806584578293,12.161978256260856,0.7115701255218502,-0.5994354293525201,-0.3024509642674372,,
chs,normal,ALB,Cohen_m4,13.0,0.5669233916356012,11.972624589341764,0.6887159538419264,-0.4983441818518563,-0.2989941883087157,,
chs,all_states,ALB,NORMA_normal,18.0,0.8979325771331786,23.85878370566653,1.031514037797579,-0.6195421690813625,0.2903666718800862,,
chs,all_states,ALB,NORMA_marginal,18.0,0.8936956415588004,22.441344119792163,0.9992349380908532,-0.5197676526768391,-0.0304531605427879,,
chs,all_states,ALB,NORMA_marginal_freq,18.0,0.8758193972394805,21.850734975761345,0.988764512328519,-0.4880849240748681,-0.0555407667430254,,
chs,all_states,ALB,NORMA_oracle,18.0,0.5801046429740058,13.768546507183396,0.6698017749248327,0.3171354565049119,-0.1967895205815632,,
chs,all_states,ALB,Mean,18.0,0.6874190013915543,17.491192147903458,0.834710215228456,-0.0605067379222747,0.0482073334157133,,
chs,all_states,ALB,Last,18.0,0.913333296775818,23.457527996441783,1.1091237625825456,-0.8724144982203945,0.0788889021343655,,
chs,all_states,ALB,ARIMA,18.0,0.9544176759219388,24.722535976966466,1.284089850096629,-1.509763515041798,0.3539163868396076,,
chs,all_states,ALB,PopRI,18.0,0.7233333333333332,19.3730188382868,0.8553946457629951,-0.1137174652031995,0.2733333333333334,,
chs,all_states,ALB,PerRI,18.0,0.6874277777777777,17.491438593630164,0.8347196059489411,-0.0605306000439718,0.0482166666666667,,
chs,all_states,ALB,Gaussian_mle,18.0,0.7352577160493827,20.09012932118991,0.8947782250699488,-0.218632591204646,0.3958811728395062,,
chs,all_states,ALB,Gaussian_trunc,18.0,2.4447598882595862,62.5629677522476,3.693764812363349,-19.76731999551536,1.417392704190255,,
chs,all_states,ALB,Cohen_m2,18.0,0.7022588072882758,17.9237009121599,0.8348324511274969,-0.06081736425441,0.0205735058254666,,
chs,all_states,ALB,Cohen_m3,18.0,0.7120481475194295,18.19229121684919,0.8517106277426855,-0.104144994958236,0.0761808644400703,,
chs,all_states,ALB,Cohen_m4,18.0,0.7134541416168213,18.34052679731341,0.8443203797139003,-0.0850669100444829,0.0880692227681478,,
chs,normal,ALP,NORMA_normal,12.0,24.95030792236328,39.42218539857457,28.25895790047225,-0.3164979861368158,-1.803908233642576,,
chs,normal,ALP,NORMA_marginal,12.0,28.713374545443106,45.21884085161101,31.68166255118384,-0.654717431700292,5.028062000980699,,
chs,normal,ALP,NORMA_marginal_freq,12.0,23.98609326975931,42.62995983263585,28.863192163045667,-0.3733987121844504,9.524139891742426,,
chs,normal,ALP,NORMA_oracle,12.0,24.95030792236328,39.42218539857457,28.25895790047225,-0.3164979861368158,-1.803908233642576,,
chs,normal,ALP,Mean,12.0,23.24637222879148,41.561898250228026,29.041485055373965,-0.3904185567518363,3.536169713098537,,
chs,normal,ALP,Last,12.0,39.85499993642171,61.26300707507774,44.07163338015754,-2.202035978914393,1.2216658147176134,,
chs,normal,ALP,ARIMA,12.0,30.66458686420624,45.14515501180716,36.27340462289473,-1.1691248763065132,-1.1318068381248956,,
chs,normal,ALP,PopRI,12.0,20.22083333333333,33.356515974490115,24.81924941787456,-0.0155123307843469,-3.067499999999997,,
chs,normal,ALP,PerRI,12.0,23.246375,41.56189943819086,29.041493527236163,-0.3904193679662839,3.5361583333333364,,
chs,normal,ALP,Gaussian_mle,12.0,19.441180224867725,31.828159510154247,23.419950217945445,0.0957680475801617,-2.2763627645502624,,
chs,normal,ALP,Gaussian_trunc,12.0,132.5887381101371,183.4295704775704,187.2953072214184,-56.83113372710494,1.0009745069128346,,
chs,normal,ALP,Cohen_m2,12.0,22.36870471954346,40.20367685744315,28.00768224228049,-0.2931897549885318,4.373888765970869,,
chs,normal,ALP,Cohen_m3,12.0,23.178122787475587,41.37601998607447,28.967370039333662,-0.383330806351585,9.054462865193688,,
chs,normal,ALP,Cohen_m4,12.0,25.997379697163897,44.92523383065412,31.06594698029059,-0.5910253803992043,2.744336560567223,,
chs,all_states,ALP,NORMA_normal,12.0,24.95030792236328,39.42218539857457,28.25895790047225,-0.3164979861368158,-1.803908233642576,,
chs,all_states,ALP,NORMA_marginal,12.0,28.713374545443106,45.21884085161101,31.68166255118384,-0.654717431700292,5.028062000980699,,
chs,all_states,ALP,NORMA_marginal_freq,12.0,23.98609326975931,42.62995983263585,28.863192163045667,-0.3733987121844504,9.524139891742426,,
chs,all_states,ALP,NORMA_oracle,12.0,24.95030792236328,39.42218539857457,28.25895790047225,-0.3164979861368158,-1.803908233642576,,
chs,all_states,ALP,Mean,12.0,23.24637222879148,41.561898250228026,29.041485055373965,-0.3904185567518363,3.536169713098537,,
chs,all_states,ALP,Last,12.0,39.85499993642171,61.26300707507774,44.07163338015754,-2.202035978914393,1.2216658147176134,,
chs,all_states,ALP,ARIMA,12.0,30.66458686420624,45.14515501180716,36.27340462289473,-1.1691248763065132,-1.1318068381248956,,
chs,all_states,ALP,PopRI,12.0,20.22083333333333,33.356515974490115,24.81924941787456,-0.0155123307843469,-3.067499999999997,,
chs,all_states,ALP,PerRI,12.0,23.246375,41.56189943819086,29.041493527236163,-0.3904193679662839,3.5361583333333364,,
chs,all_states,ALP,Gaussian_mle,12.0,19.441180224867725,31.828159510154247,23.419950217945445,0.0957680475801617,-2.2763627645502624,,
chs,all_states,ALP,Gaussian_trunc,12.0,132.5887381101371,183.4295704775704,187.2953072214184,-56.83113372710494,1.0009745069128346,,
chs,all_states,ALP,Cohen_m2,12.0,22.36870471954346,40.20367685744315,28.00768224228049,-0.2931897549885318,4.373888765970869,,
chs,all_states,ALP,Cohen_m3,12.0,23.178122787475587,41.37601998607447,28.967370039333662,-0.383330806351585,9.054462865193688,,
chs,all_states,ALP,Cohen_m4,12.0,25.997379697163897,44.92523383065412,31.06594698029059,-0.5910253803992043,2.744336560567223,,
chs,normal,ALT,NORMA_normal,8.0,8.061176404953002,31.09870827437165,9.805191328815452,-1.8175050308137748,-7.034603414535523,,
chs,normal,ALT,NORMA_marginal,8.0,15.08973394294539,68.3089413706024,16.762767698445646,-7.234628447462692,-3.308592114304293,,
chs,normal,ALT,NORMA_marginal_freq,8.0,7.367929144810294,28.652708556956537,9.020401858929082,-1.3845384340906608,-5.88286485696676,,
chs,normal,ALT,NORMA_oracle,8.0,8.061176404953002,31.09870827437165,9.805191328815452,-1.8175050308137748,-7.034603414535523,,
chs,normal,ALT,Mean,8.0,9.716174894917062,47.654706495819696,11.033521214015678,-2.567638352047444,9.716174894917062,,
chs,normal,ALT,Last,8.0,17.68500018596649,79.47161289773933,20.06146720312045,-10.794456677191771,-2.507499632835388,,
chs,normal,ALT,ARIMA,8.0,18.15401494579281,73.49291619347636,22.07187458104368,-13.276803910302403,7.105632005297687,,
chs,normal,ALT,PopRI,8.0,5.0625,23.219476861307943,5.926889993917552,-0.029452442568552,1.0025,,
chs,normal,ALT,PerRI,8.0,9.7161875,47.65476115926431,11.033531295385442,-2.56764487157954,9.7161875,,
chs,normal,ALT,Gaussian_mle,8.0,4.681208333333332,22.94397499969645,5.772710173138397,0.0234104729360865,1.3228333333333344,,
chs,normal,ALT,Gaussian_trunc,8.0,43.29609330809309,210.3980053742216,65.92508207858616,-126.36611842316334,-13.1904488014242,,
chs,normal,ALT,Cohen_m2,8.0,7.858157920837401,36.45700670729879,8.991811198761665,-1.369446537732706,3.037999095916748,,
chs,normal,ALT,Cohen_m3,8.0,9.182421865463256,44.73146045720086,10.116039437839772,-1.9989800919336789,9.182421865463256,,
chs,normal,ALT,Cohen_m4,8.0,13.793893384933472,67.49765922930902,16.70177634704922,-7.174814051199759,9.706876935958862,,
chs,all_states,ALT,NORMA_normal,20.0,19.35328025817871,51.49812060884857,22.66080069215509,-1.180251765609912,-17.362766540527343,,
chs,all_states,ALT,NORMA_marginal,20.0,18.3389810624236,65.7384838168699,21.72428138764354,-1.0037659094967646,-9.595967734440594,,
chs,all_states,ALT,NORMA_marginal_freq,20.0,18.461183163902938,49.914675251276144,21.71584484970145,-1.0022099027082323,-16.14447798239285,,
chs,all_states,ALT,NORMA_oracle,20.0,7.050695621490478,20.612688743237925,8.964725478113017,0.6587834130424606,-0.6624839668273929,,
chs,all_states,ALT,Mean,20.0,12.182909405444438,47.51532925083664,14.505575549809066,0.1066408798406803,-1.600369544442426,,
chs,all_states,ALT,Last,20.0,16.268000204086302,66.13442468382321,19.24812872251695,-0.5730161208184175,-3.5220003490448,,
chs,all_states,ALT,ARIMA,20.0,20.753581038689525,71.28935579498474,24.15685652984577,-1.477633044930783,-3.937875531356962,,
